tweet	label
Nako male ya mu phuntissa	negative
Depois saem hi matalane Vha buya vhata yih hlupa	negative
Swi mbeni e má vagwi ya má like	negative
Vamos demostrar solidariedade masculina! A XI pfutseki	negative
Manhokonhoko tsem . 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️ SWA ti mbangue ni ma cigarri leswoo.😩😩😩. Lol. Just jkn	negative
Vataku yivissa mova mamanou, owooh. Wa tlanga wena. Keep tlanguing, uta dzila.	negative
Unga lhai, lava vá lhayaka swaku kuni ma gerador nem a vá kutive Albasine cola ka maputsu, ambi bobole loko kungana placa ava ku tive, ja vá tiva ma gerador ya tiko, hewenou, hambe male kona ma gerador a mana gasolina pru falta ya orçamento.	negative
A vhula vhula ngopfu problema	negative
A biwile hi xoque Mano Mone txii	negative
nitaku panhula hi xikwe xa tiro lá 😂😂	negative
Hambi honi nhenha kassi wani nhenha wayi uni nhenha 🎶 Mavelevele Hustler 🔥	negative
Haa. wa hemba	negative
“Xitombo xa zaida”	negative
ya pokehh o xpantuu. #l0lzz	negative
Aweh. A tihlu 😭	negative
Xa gwirha Hii a XI vojani	negative
Ahu xitwi xizami papá 😭	negative
Conforme Muswivonaka va timile maguezi. khanimambo EDM	negative
Hi honili ini já?	negative
🇧🇷🚶‍♂️💇🚴: Colisença 🇲🇿🚶‍♂️🚴: Awe Xitombo xa mwako uly istrato xanhine wako lexy.😂😂	negative
Cada porcaria. Hosi yanga	negative
Edjoo. Fria ta kwapar😑	negative
A u tivi ntxumu	negative
Para depois anga nandzike🗑🙆🏽‍♀️ leswo swa ma foto hum	negative
Fui dar uma chance a sushi swani luma ndzene	negative
Himina muyivi WA botija 😂😂😂😂😂	negative
Manter estrada que estamos a pagar?😂😂 munga hilhupi	negative
Ka hissa lah Kah maputso.	negative
Marido: (após ter pedido chá há uma hora) será que ni ta kweva a chana namutla. Esposa: u ta kweva boy, aliás boss. Marido: hi mani boy? Esposa: ni phazamile, hi wena boss. Assim estamos na esquadra 🤷🏽‍♂️	negative
Ku gama ku humelela Mabandido 😭	negative
Swi tivissi swi biya kk	negative
WA loya 😂😂😂	negative
porras ya, swi tá gama hi merda	negative
Bom rapper. A gama ku biwa 😭	negative
Xô lava kunha só! Mara WA XI lumbeta	negative
Fotos do IDAI tsika ku hi hembela	negative
Ku biya kwaku😂😂	negative
Nem é WOW. kasi a ni ya kwini	negative
Matximba yaku ingui swa mahala 🚮🚶🏾🍃	negative
Wa biwa wene	negative
he Ningoss ani voni ku biha loku hiya hala ka Twitter na whtspp mara ka facebook swibihini. Niri Khombomuni-Mozambique	negative
hii wa ni xicha :-(	negative
Hawena hinga ni tsika pah	negative
epa, a swi dare	negative
Utwa mbangui wena	negative
Ina ku jika jika ntsena	negative
Ni ta ku ronha gotwana. 🎶	negative
ni khome buti	negative
sister lowi hikuya himina angatekiwange end ana vana vanarho va papa vo habana end angangeni kereka nabiya wa phuza	negative
A vavasati ya tswira a tibi bem hi nhloko	negative
rixile vha haxi leswi ningakaswona namuntlha swivhavha ngopfo 😭 aswihambananga no bhukela a T V yokala yinga vulavuli ka xiphemu lexo sungula nita muvhona kola ka twiter	negative
Tivha yini hi paixao wenaa	negative
Oh Ok xô niku txiketile	negative
wa gwira weni pa	negative
Va xisati hi kotala avana sapoti wansati hambi loko ari president u tsaka hi kuxaveliwa vatlela vadiziwa. niri la moz	negative
😹😹😹😹😹 EDM, djoh. Wa hi danissa	negative
Wa famba o duwuliwa	negative
famba txuta hahaha. 😂	negative
minga valavuli hi mbilu ya mina ya vava vahaxi.	negative
Ihh ih ih ih um perigoso awenaa	negative
Wena awu ni tendere nkata '8)	negative
Fissekane ni Barcelona yenu 😂😂😂😂 #HallaMadid 😍😍😍	negative
Wa Loya wene 😂😂😆 hi tsiki	negative
sangula ku switwa, ti vutisa ku va ngave va endle yin xakahle namuthla	negative
Niva vonili lavaka mhani ku va xongile swinene. ndlela ya Xai Xai na yona ya penga, na leswa maphorisa loko swiku yimisa swo tirha ro "no problem, the problem is coca cola" 😂😂	negative
Aweenn .Ka hissah. nem haku sebaa doze	negative
Ih piki sixti i dii nirmil. Ftsekee. Maluuco	negative
Nada a swi twsisiseke	negative
Tsek wena satan	negative
Wa yitiva wena kumbe hota mbangui loko yi nhiwe himbuti😂😂😂😁😁na we👉 😂😁	negative
Yeah,Famba a la mierda	negative
Dadinhaz around tha world hani tsikka ka maputo afamba a tshama london	negative
A mbangui mu dzahaka Yowe yowe	negative
😭😭 ni caralile boy	negative
xitombo xa ngwako	negative
Uwani me chamou de marandza ih😭😭😭😂😂😂😂😂	negative
Futseka wena. Famba ti ginha hi xpinhosa	negative
Ni ta rendera	negative
Aah futsek wena	negative
Xitombo xa nhomphi 🙄😒😂	negative
Xitombo xa wanku	negative
A va vassati va loya!	negative
Futseka wena eh	negative
Amitxino ya barhule yifambisana nitisimu ta yena😂iswo rhuketela hikwaswo	negative
😂😂😂🤣 Wa hlanya wena Kea bona.	negative
admitam, mu vha yive nwine.	negative
Fisseke wena pah	negative
#SabedoriaLocal: "Leswi munga ka swona swi fana ni kuya rhinga Nyanga kumbe ya tirha" TI VONELE NGOZI MADALA! #nDota! #DálvioMachava!	negative
Wa hi hemba mane 😪	negative
Maputo ka hisa sorry la	negative
hahahah u ta rendera	negative
Essa noite ? Swa hila	negative
Loku u gwuira ni ta ku tsika 🎶 🕺🏿	negative
😹😹😹😹😹😹 loku u dlhawa hi precoce 😹😹	negative
Aaassh wena mani. 😩😩😩😩😩😩😩😰	negative
Obama, ce u dakwile (8)	negative
Niku zwê tititi, a ni ngueni mina ! 👀🙌	negative
lol&gt&gt; shii manoo#slowly: wa biwa	negative
Sono. U kwini	negative
Ya mas iih, nada 😂😂	negative
Mhunti ya mona Soweto-em Casa Chokwe	negative
Va Tsike bai.	negative
utah ni dlaya salubri! 1#	negative
Va delela! Ntlha	negative
Kasi swa vava ku tsikiwa 😭 Cidade De Chokwe	negative
👐 UNI TXOVA YINI 👐	negative
high dj himi kuma kahle hirila Mozambique ka KHUBU hi 92.0 . I ADOLFO MIMBIRE KA KHUBU	negative
hi nga ribali futhi na mhaka leya Ku dlaya vanhu va ti albino	negative
Swa vavissa vakithi, ho ondza na vo kuluka.	negative
#Topic i vona hiku na loku mihlangana anipfuxeliwi, niblockiwa ka ti social ntwrk	negative
Acula ai = aquilo ali. Mawaku 🙌🏾🙌🏾🙌🏾😂 wa hi danissa juro	negative
Gérdio paah,pastor,pastor dza ku hini a hi sizi mani ! 😂😂✋	negative
#HHW boti unga vileli Xikwembu xita hlayisa sesi vana mbilo ya sathana	negative
MMA IH PRIGOZO MANJI 😂😂🙆	negative
U tadla biloko	negative
Munganu leswi swa lhanhelana bha , upimissa swaku o miss universo loku upfuka yuu uli hansi	negative
Futsek wena eh	negative
": AHAHAHAHAHAHA waHidanissaa N*sia :D :D"oh ih Xixa hahahahhaha	negative
A loko niko hi matilho lo bindza,minengue wo tiya	negative
HAHAHAHA FUTSEKA WENA.	negative
Utafa u siya ulombe himaka tinhama	negative
Loku ungali wa mina swa yaswa ussussa mbilo ya mina	negative
Fvck U Pha🤣	negative
Eish vo ni kama ca chapa-.-'	negative
HAHAHAHAHA yu yu yu yu wa hi danissa.	negative
Tsika ku hanha hutomi dza vamwanhane 😊	negative
Xtombo xa ngwako oskh’an test us papá, don’t play like that	negative
😂😂😂😂😂😂ho va nhenhentsa	negative
Angihambi nawe wathi ngimubi wena	negative
#HHW Sesi famba uya vonana na papa face to face uhlamusela mhaka ya wena papa va rhelela moya	negative
": Famba Ti Nhela Nilza . eh eh eh"	negative
Ali exageram ih	negative
Ubhema ama drugs wena.	negative
Uni endla yini hivu nanga mani nile xokwe 810dstv	negative
Wa pupuruka wena.	negative
Hunga kwati vavito 😐😐 Ni dzivalele 😐🙏😂	negative
Nikombela ku etlhela 😢😓	negative
F U pah 😂😂😂😂😂	negative
😂 mu randza xwa Mahala	negative
mina vhahaxi nipfukile ni ndlhua ni teka amungano wamina hitaya ntirweni nimukeme iwa hayo le'lhee.😂atwa axirhami katitimela la magude	negative
Auditoria wa matximba	negative
namina aniswi tivi swaku president mbalula di endle yini	negative
Famba ti kundza.	negative
Na mina nile ku yingiseleni ka nongonoko lowu wo xonga swonghasi nirila Mozambique ka Khubu njhe	negative
Ubakka Va ta zwa ku vava	negative
"A loko wa nuna a baleca wa nsati nambe hele bonita. Xicona, xicona lexi xi balequisaca lueyi wa papa."	negative
Wena u txela mate.	negative
Hahaha ka dlala.🤦🏾‍♂️	negative
Kalhe kalhe loko mahari kona nwina akutleleki,aku humeki,aku fambeki,aku tirheki aku endleki ntxumu loko nwina mahari la yotsama hi yingisela muze mufamba	negative
hee wenna ni tsiki	negative
U kundzekiwile bai.	negative
Eh, eh, eh. Ni livrari	negative
Ntaku Greeka wena	negative
se buti Brian nwana wa hale ka hina u kahle ngopfu ka ku khenya xi Portuguese	negative
Edjô ' Aloko niku %€&amp) ni biwa hi Zululuane 🙌	negative
Famba te kundza PAH. Hahahahahahahahah	negative
rixile he skhokho, mina niku kuma hi app yinwani hambi leswi yi pfaku yi tsema tsema nina nwina nirila Mozambique ka Ncai-Ncai hi ntirho.	negative
A nuna wa wena i malandro	negative
Fambane mi te kundza nwine ok ? Estudos swa kho vha hambi ka kehele dza mani?	negative
Nhee ni tsike	negative
deve nikuh loya XA loya	negative
uh dzah ih mbangue Mr Virgil	negative
Swa fana hi tafa	negative
Wa biwa lwei😂	negative
Uni Txova Yini &gt; #Moneycomio #HipHopMoz	negative
hahahahahaha faxavor ya 😹🙄 don't ✋🏽	negative
Khasi u djulaa niku hini mamanee!	negative
kassi wa tsonana?	negative
Agana tigana lweyi wa mamane. a tiya aya kuma nhimbou agama a swi teka a swivanani a swi peta DERENAJII	negative
Mas ni yetxi yini? 😂😂😂 Unga ni loyissi😂😂😂	negative
Hahahahah Futseka Wena 🤣🙆‍♂️	negative
#Topic uvona hiku loku hi hlangana anipfuxeliwi and ni bockiwa ka ti social ntwrk	negative
muhaxi mbilo yamina ya vava hi Chiefs.eshh niri Khombomuni-Mozambique	negative
hahahahhahahahahhaa txoka wena	negative
ni nga dlawi 😂😂😂😂😂😂	negative
Timaka ku famba ngofo : hi nhimile kola Maracuene Maracuene	negative
Utd wa biwaa 😹😹😹😹👏🏼	negative
Swi dja kufembiwa. 😂😂😂😂	negative
unga ni singuite ni mumu ló	negative
😂😂😂😂🙌🏽 ni livrari. Txau	negative
Mom: Dii faz coisa xx Eu: busy cota Mom: futseka. Nkila waku o humi uxi nampfa lexi, ja wa yala. 😂😂🤣I love her	negative
Bwakakaka ni tsike	negative
Uhum 🌚🌚🌚 evita ya	negative
wa biwa wene:-D	negative
ni kazalile phelassi	negative
😂😂😂😂 mwine mu tá biwa já. Ma ni lhekissa 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂	negative
Morning swa mbangue	negative
pfuxa: 1 Rafael Ndlhovu, ka Mavodze 2 Antoni Nyathi la Pitori 3 Cuvuka Valoyi ka Xisungele I ADOLFO KHOSA LA MOZ. KA KHUBU.	neutral
U womu sau?	neutral
Nina n'wina.Ahi fambeni hita fika le ka hour 12:00 mutxayeri ifambisa kahle nongonoko. Mina ni tsame la back seat la a Gwambeland. intukulo wa Gwambe na Dzavale xihluke xa Ngungunyane.	neutral
Ih KD Hawena	neutral
ja wena Stella.	neutral
😂😂😂😂😂😂😂 lo gaa ni kume vanwani vantswa	neutral
#Gingirikani swiya hiko tembisana ka vona e ku sunguleni	neutral
Aloku niku im 😛 👊_/ \_👊 ( . ) 🍆 👖 Ya ba buluko	neutral
sala kata ha to	neutral
😂😂😂 U ta Djikimela dzi mu tsika	neutral
Loco váku nhika nikombela uni tlhamuxela bai namina ni djula fswolefswo	neutral
wasvivona svosvi, kopfukiwa. Hikhanga hi svihlaya lesvi khaale.	neutral
😂😂😂😂 eka 🤮🤢 Teka famba Big 😻😻😻😻	neutral
Kutta ka bacha	neutral
Help ka nhai mukomana	neutral
Ni Teka ni famba ou no dá ko hala🤔	neutral
"obuti wa hao yena a reng?"	neutral
A xitilo xa bobi hi xi?	neutral
Vatlanga ha lona😂😂😂	neutral
Kea tshosetsa mara o ke wena 🤣🤣🤣🤣	neutral
swilo swa kona😂😂😂😂 hi voice ya Connizer	neutral
ku famba yin la Africa do sul?	neutral
Yena a ya kwine?	neutral
Wasvitiva a kutsala hixitsangana ?	neutral
Akuna Xitomboo swaku thlanga ni Mboloo 👯‍♀️👯‍♀️👯‍♀️👯‍♀️	neutral
Vhondwa djow 🤤🤤🤤🤤Xibhehe wa xi Tiva?	neutral
Wa txintxa 😂😂😂😂😂🤣🤣	neutral
😂😂 Conforme Me Swi Vhonaka Isto Requer Uma Conxienxia e Idade Elevada!	neutral
Kuna Xukela, la ka mina kuna Xukela.kuna Xukela, lá ka mina kuna Xukela! 🔈🔉🔉🔉🔊🔊🔊🔊🔊🔊	neutral
Vata i kuma ximuxuenee, vaku Magumba haleenoo.	neutral
Awena, aku Duumm amamela, asvitwisisisa kahle ntiyiso linene 😆😆.	neutral
Na mukha ni ya Kaya	neutral
Conforme mo swi vonaka 😹😹😹✌	neutral
Conforme mu swi vonaka😂😂	neutral
Bwakakaka, hi lhevana muito mal 😂😂😂😂	neutral
Va yi kwine a vangana va wena ❤️ Vila olimpica do Zimpeto	neutral
Niku vonile na nifamba hi movha ani jahile niku vone ka nkuna ka palmeri	neutral
A Vasati laku Tawas	neutral
Mi svi vonaka😹	neutral
😂😂😂 ani nhlaya leswi ni swi vonaku	neutral
A LOKO NIKU HIIN	neutral
Lano a moya wa paraia inkwawu hu fambela kolomo, então só podi u ti lunguissela bavou, xi ta Teka xi tereto	neutral
A macena má loukizzy muzaia 🙂	neutral
No mu txuvukissa lwehi wa papai	neutral
Varikufanirwa Ku adviser ani.	neutral
Unga andlhali lá BAZARA mintxumu ya caia.😂🤣🤣🤣🤣	neutral
Todos escutamos mina ningué fambi yi lá 😂😂	neutral
Refiller Boy- hosi yamo ganga 😹😹😹😹😹😹😹😹😹😹😹😹	neutral
🤣🤣🤣 pôdi ni xava? Ndjaku kalhula a mintxumo.	neutral
Va makwerhu, a mungoyothaya. em Tomanine-Guijá, Gaza, Moçambique	neutral
Iii telivisor ya wena ya LEGO😂😂😂🤣	neutral
Maji angana xi baciana lweiyo?	neutral
Mina ni pimisa ku tasi. O desesperado=Cliente	neutral
U S … #AQORMV Ndlavela	neutral
kasi Mina se nilo onha yini Ti tweets ta Mina amihlayi vahaxi.	neutral
kasse u txava hinni	neutral
vata rin Ka wena	neutral
Ni dzinginika na nsati wamina nthabiseng mashaba ka xokwe nwana mina inocente mathonsi na conny mathonsi ka xokwe .	neutral
Le wena wa ba zoza?	neutral
Phula minegue ni diwa até ku huma ndzilo	neutral
Swa yantswa uti twisa hiku Loku uta famba vata sala vati busa Cidade De Chokwe	neutral
Ahi tivaneni Mina ni leonildo wali chokwe wena ke ? Chokwé	neutral
wa kala babu	neutral
Raha pfurha ka nsati wamina nthabiseng mashaba ka xokwe	neutral
Oww ok ih	neutral
Ya ya ya! magoanine	neutral
😁😁😁😁😁😂😂😂😂😂 Ka khulu lako swaswameta lo gaa hi xikosi	neutral
mindzumba nina wena mais vehlo kuna moya nyana namuntla	neutral
Ku lhamba vavakulo	neutral
#Topic akuna ku hambana vahaxi na hlonge yinwani ntsena i respect.hi bula navona ive hi share navona ka ti social	neutral
wakutiva amagude dj akaya kaya ka mina	neutral
Xa ku txukatxukanhana mas a Kehelee 😂🙌	neutral
😹😹😹😹 conforme mo swi vonaka	neutral
taku endlela naha faka tinambara ta wena ka whatsapp leya xiputukezi	neutral
Rixile he skhokho, niku kuma kahle nirila ka ka Ncai Ncai e Mozambique! I ADOLFO MIMBIRE LA MOZ KA KHUBU.	neutral
hiri ni nghena	neutral
Hi ta ya ka wutomi !	neutral
Sesi lindiva niku yingisela kusuka dorobeni ra chokwe Mozambique kaya mbuya wayi tiva dstv kumbi wotwa	neutral
minjane vahaxi vhantokoto mina nipfukile nonyimela ankama waphaphama wu hela nita kota a kuya ntirwene, hikuva akutireke loko kahana nwina vhahaxi	neutral
Swili leswi u tivaka nguiza Hina ku lava hi nyombela?	neutral
Ali mina ni:	neutral
Ni tsundzuka Vicente sambo a putfontein police station ka xingange nsati wamina nthabiseng mashaba ka xokwe	neutral
Ba Teka teka teka hi mani Mulato/ Ba Teka Teka Teka Hi mani Mulungo/ Ba Teka Teka Teka Hi mani Mbanyanga #XilhaulaMani	neutral
A xitiloo xa boby hii nchine.	neutral
Conforme Mi Swi Vonaka!	neutral
Ahahahahaha ih ya ya ya	neutral
wena kumele uhambiswe…🤞🏾	neutral
Uh stivissa ku ine leswu?	neutral
makwenu wa wena?	neutral
Mozambique is burning #tag Nghena mintirho wa vulavula Chicualacuala District	neutral
tavuya vahaxi mahaka matorokisi ni muyingisile niri kola akaya AMAGUDE MOZA.MBIQUE💪✌	neutral
Mabermuda- matilho*xa wula wula 🎶🔥🔥	neutral
He Kombela ntirhu ta replace rendani ndou ani maphepha hungu yari iya Ka pirates 😂😂😂	neutral
"Estrela we! U randza mane, ku mina na yena?"	neutral
nimu yingisela nile ka xokwe Mozambique 810dstv	neutral
Uyaphi ku 2020 nendoda?	neutral
Mara dj wa marhandza mavhavha	neutral
Wa switiva papa!	neutral
Streaming live ni ri kwala Maputo. Bondia &amp;	neutral
pandzela ntsandza wa majaha Nwana I tiva hi Mutswari Baji ra makhelwani wari ambala ritlhela…	neutral
Ih Rihanna djon 😭😭❤	neutral
Xitiloo xa djanine xitilo xa bobixine ahh yowee (8)	neutral
Ningene na nwina eka 2020 nili kwala Mozambique ka Macia, hi xohondzo lexi 92.0	neutral
Wa vurisa mfowethu.	neutral
niku khoma nile xokwe 810dstv	neutral
Teka Famba ou Gina	neutral
ya xigadzana ehh	neutral
li fana ni nhwungue vow ngo gzula lani mussavene	neutral
Xanga xa malembe. Xita vamba Xita buya 😍🤞👌	neutral
😀😀😀 Acha tariqa hai lene ka	neutral
Vo hi fridjela Wenou, vo hi komba fswaku a ndlela ya sathana ya tika, ka hissa ala ansi, já wena langa kumbe u lava kuhissa loko ou kumbe pradise.	neutral
15' to 326Twhii, ni mikuma kahle nirila Mozambique ka KHUBU. Adolfo Corsa Lweyi#tagXMA14	neutral
"Mi nga koloti munhu xanchumu, loko ku nga ri ku rhandzana; hikuva loyi a rhandzaka munhu-kulobye u wu hetisisile nawu" - Varhoma 13:8	neutral
Niku swê tititi 😂😂😂🙆	neutral
wandilahla hla wena shm	neutral
He mfoo wa xitwa xipapilani xa kokwani Dala	neutral
Swiyimbeleri ahi yeni . miva byela ku hina hi tiva ndlela(senya retla patela) Mozambique	neutral
Namina ihm swa gamba😎 Ja na via🕺🤑	neutral
Nidzumba nanwina ka mungana	neutral
Ehh yewe,ni lawa ku dog style 😂😂🎶	neutral
Nasty C ih ✨🙌🔥🔥🔥🔥	neutral
Famba moyeni bafanas!	neutral
xilo ndla yin ni kayerini	neutral
loko yi dyiwa jaa	neutral
Hai wena mun ! 🙌🏻	neutral
Niku khoma nile xokwe Mozambique	neutral
Mina noh Famba!	neutral
bona kuri wendle yini munu waxikwembu.😖🤣	neutral
Kaya ka vo vovo. Nkanyini wa mgilo Magude	neutral
Round 2 ya nili kwala a Mozambique seni fikile a Maputo	neutral
": Na vadwa, ani sida, a nina nuna, nita feva ku kundza, ka hissa, ka titimela, hissa, ndzeni, handle, tilhanpfe"🙈🙉🙉	neutral
Kama Bill Gates angekua ni nchi, basi angekua ni nchi ya 37 kwa utajiri duniani! #ElimikaWikiendi	neutral
Lol tavuya ka mana Thembi hahahaha aku tleleki meu irmao	neutral
Namuvona buti tlhoye lowo yingana wona loko yifika a jone yi hembela a swi ntombana yiku papa yona i mulungo i nwana mama loyi mhani wayona angadji dinner yingase vuya akaya ari aswielhe ningase vona boy boy wamina yirandza a music wa sjava	neutral
mara dj unjani wena hiiì😂😂😂😂😂	neutral
Swi txiki leswo. Os dois se txendam aqui	neutral
Hayi ta humesa, ta humesa, ta humesa, ta humesa💃💃 Masupa😍🎶🤟🏼	positive
wena na mina	positive
Hahahaha Wena pa 😂😂😂😂🏄	positive
I luh ya papi	positive
Ni pfhukile. Ho ini kupfhuka?	positive
Swa yantswa niva mbuya, nita Kuma ma regalias 😒	positive
Ni bom by Noh Dja djuala ntse	positive
comekiéee 😂🙌🏽🔥 Ni speed, cumbi sfwayantswa?	positive
Twana a marhito ya ntiyiso	positive
Niku yingiseli niri ka xokwe Mozambique #mindzumba	positive
Swa hini? A ukanho dza bom!	positive
AWENAAH. U mukulu. 😂	positive
Karingana wa karingana-José Craveirinha	positive
Swi helile swa ma pank, finish 😹😂😂✌	positive
Hi Nkomu! Mo hini hi ku pfuka ?	positive
Na hina hi gud. , nambi yi txonille hi rait. 🔊🔊🇲🇿	positive
Swa* banana pah Mas passamos na mesma	positive
Munhu wa mina ku saseka	positive
swivula kurhi xithembiso xa vona axika hetisekanga hikuva a xihlangi hixona xi tiyisaka a varadzane aka rixaka hambi kurhi mungangeni akurhi adam siolhe la chibuto mozambique	positive
Teka Famba, Papu	positive
Wena unga zuzumeli, ni dzweli kumbe ni ta xava kwini a ma xiluva ntsem.	positive
mina nipfukile mara anisya helo naha yimela axikongelo xa bava MALEYANE nitatua ku ku djiwa yini atihelene😎	positive
A vavasati va ma mecha ugue vá heti wena.	positive
Xikwembo Xanga Haleluia🙌🏾, Hi Cussa Hina Já Ya Buya🇲🇿🌍	positive
Famba kerekene, nhanyana ndizwena.	positive
Swi swi swi swi swi swi swi swi 👏🏽 👏🏽 👏🏽 👏🏽 👏🏽 👏🏽 já namoras?	positive
Malem ya ku tala 🎶❤	positive
AUXENE. Moh ini ku pfuka?	positive
Wa swi tivela ✊🏾🔥	positive
Nwana Makhuvele Mukonwana wa Khosa. Ntukulu wa Manyike. Feliz dia do pai Mhunti ya mona …	positive
Nina wena kola xokwe Mozambique nilo gee 810dstv #53yrs	positive
Hi pfukile Wa Matimba wahi londzovota	positive
Ukanga umakuma lawa ya RAYMOND? Atakuvavisa madala.	positive
Loko u va kuma va tlanga, tlanga nawenawe🎵 Loko u va kuma va tirha, tirha nawenawe🎵 Loku u va kuma va phusa.🎵 U nga kalavalewi hi vanghano mani	positive
Namina one day vata ni posta va beka mbilu ❤️😩	positive
A ku xonga 😇	positive
Xi chonguile pah🔥	positive
u tsika mova kaya namunthla	positive
Alberto Machavele - Rungula.mp3 😍 Rungula a maxaka manga kule 🥺	positive
"Siku dza mundzuku adzitiviwi hi munhu, sê swayampsa utidondzela weena, ROSALINAA" Ouça #Rosalina de Keyce no #SoundCloud	positive
