tweet	label
تحية احترام للسياسي و المناضل و من يقول الحق و لو كان مرا.تحية خالصة لرجل السياسة بامتياز السيد عبد الاله بنكيران المغربي البسيط في تعبيراته و حتى في مقابلاته الشيء الذي لا يروق لاصحاب البريستيج و البروتوكولات الخاوية و اصحاب البطون الممتلئة بأموال الشعب.ليس المهم ان تبقى أمينا عاما لحزب تغيرت جل معالمه التي كانت في عهدك و عهد من سبقوك.الاهم انك أخيرا سترتاح من تواجدك بمكان لن تكون فيه الكلمة لك و لن تؤخد فيه قرارتك بعين الاعتبار'	positive
kayn ghi lghira wlhsaad atlakoom en+ li kibghi hanane kibghiha kima hiya machi kibda ytflsf	negative
اوا سيرو تخدموا راكوم كتحيدو الدم لعباد الله فالعام والخاص ماكاتحشموش '	negative
المَجدُ قادم وهذا لا شك به وانت أعلم بهذا والكل يعلم، بعدما اجتهدت وتعبت تستحق ليست فقط هذه الجائزة الصغيرة وانما كل الجوائز لا تستطيع ان تفيك حق تعبك وجهدك'	positive
wnti soak dayrin moamara la bnt bladkom bghitlikom dal almhsada lmghyara ana bikom	negative
راجعوا اوراقكم فمصداقيتكم على المحك '	negative
ki ban gha edited machi howa li kayhder	neutral
فلسطين. الجزائر ضد المغرب فالامم المتحدة بسباب لجنة القدس وها اش دارت,	neutral
allah ywafak wysahal lik ya rab	positive
سؤال يدل على قمة لحقد تجاه المغرب'	negative
جورنالات إسبانيا أكدات ترحيب دي ميستورا بموقف مدريد الجديد من ملف الصحرا,	neutral
استمرو فى مزيد من التفاهات'	negative
bonjour les marrakchis tayana li bani bitouu	neutral
mn hadchi kamel comment fait madame benki to handle dakchi li ndou kbir la lkhrin	neutral
الي الفنان العالمي سعد لمجرد - شكرا علي امتاعنا باحدث صيحات الموسيقي الجميله المزيج مابين الموسيقي المغربيه والاوربيه الحديثه فعلا انت ملك الموسيقي'	positive
avec la canicule rah lwahed tay doub	neutral
f al aia ajbatni kalimat o l ikam li ktabti mai eqt ce que tu es lun de mes amis ou quoi	positive
،اصمدوا ضد الظلم ورالفرج قريب ان شاء الله '	positive
hit nty aslan khela o sehra meghribya hrbooch theti sbk fiha la nti la fhalk	negative
hh lalabtiha sawroni o ana naas	neutral
دولة مزيفة ومغشوشةوغشاشةوكرتونية، ماشي غير الدار البيضاء اللي كتفضحها قطرات من المطر بل كل مناطق المغرب'	negative
الكَيرا فأوكرانيا. الرئيس زيلينسكي: توصلنا بالسلاح من حلفاءنا. وروسيا اعتارفات بمقتل عسكري وآخرين غبر ليهم الأثر,	neutral
twisa diyalk hadi ma fihach hh	negative
الله يستر ما كنتش تا نتيق بمرض الكرسي حتى لهاد الدرجة ، ولكن الان تاكدت منه وبالاخص عند المنافقين الاخوانيبن لي خربو الدول الاسلامية او ضحكو على شعوبها باسم الدين'	negative
أختي بقاي قوية و متنساقيش للسفهاء كلنا بنكيران	positive
يا مساءات الخير مره ومرات'	positive
شهية طيبة من ميناء الدارالبيضاء‎'	positive
. فيقوا يا عرب كفا من التخلف'	negative
مليون جيم لأعز و أغلى الناس'	positive
شهيد منسق فرق المعارضة فمجلس النواب لـ”كَود”: اليوم حنا قدام اعتراف واضح من الأغلبية الحكومية بللي ما تحملاتش مسؤوليتها السياسية فهاد الفترة وبغينا الرفع من ريتم الأداء التشريعي,	neutral
بعد دقيقة من الروطار. زعماء الأغلبية تجمعو ف الفيلا ديال التراكتور والاستقلال جا بجوج ريوس حمدي وبركة – تصاور وفيديو,	neutral
اغبى شعب فالعالم دابا هذا سؤال 😂😂😂 كون غير سولو على الجماجم الجزائرية لي مزالا في فرنسا'	negative
كوبي كولي محدودين فكريا	negative
أخ على اسئلة كدسولو فخبارك لي مصور هذ فديو تريكتو خذاة الزريعة من عند النصراني'	negative
merci habibti lea wallah mafi menak kelek akhla wtiba mabtinsa hada batmanalek kel najah bmot fik ana	positive
أطال الله في عمرك إن شاء الله ولاية ثانية'	positive
btissam jamal wa akhlak atla liya lkharaim	positive
“كود” جابت معطيات كتخلع على مافيا لكلاوي. الف دولار لكلوة المغربي وهاد الشي فبلاد الخليفة اردوگان وبتواطؤ نظامو,	neutral
عمليات ديال الجدارمية ف”قرية أركمان” نواحي الناظور طيحات عدد من الروشيرشي بسباب الاتجار الدولي فالمخدرات وتهجير البشر,	neutral
كلام معقول بغينا حزب جديد خطينا من بنكيران	positive
ذنوب المتقاعدين اللي زدت عليهم تلات سنوات بلا حق ظلما وعدوانا لن نسامحك'	negative
برافو خطوة موفقة في علوم التكنلوجيا تضاف الي سجل المغرب البطل وستكون له مهام عديدة في استكشاف مايدور علي الارض وردع العدو الطامع '	positive
rah kandwi la mawazin okey zyonat	positive
بنكيران الرجل المناسب في مكان المناسب ولاية تانية انشاء الله	positive
pllz akhti malki la had hadra marafti achnahiya dorofha	neutral
charaff liya khtii abi ikhalikk	positive
madwiwwch ma had khaytii pllz hna andna bhal saad bhal bassouma khaliwha tart	neutral
مغااربة و نفتخر و إنشاء الله نصل'	positive
الجمهور المغربي لا يشرفه ان تكون بين لاعبي المنتخب ولو كنت احسن من مراضونة.وحتى لو كنت متواجد سيكرهنك وهدا من حقهم لانك تعاليت و تجبرت عندما طلبو منك اللعب للمنتخب المغربي '	negative
rah real madrid hadi en fin de compte hna rir kan tfarjo li war war	positive
الحكومة غادي تتكلف بالماكلة ديال الأشخاص اللي كيتشدو فالحراسة النظرية وها التفاصيل,	neutral
اللهم زيد وبارك '	positive
الحوامل لا يصبن بالكوفيد الكتير من الدراسات تبحت عن الأسباب aller l amlat diro mana l mezian	neutral
tenjiya hiya llob diyal marrakesh khososan ma kxhran✨ marrakech city	positive
سانشيث: طلقنا انا والملك محمد السادس خارطة طريق لمرحلة جديدة من العلاقات بين بلدينا,	neutral
tbarklah la bnt bladi li dima mtla drapeau dyalna	positive
الله يعطيك صحة الاخت منيب	positive
الشمال كامل جمال '	positive
ghaytnaweb lih ma biufal bayna	neutral
احترافية فالتصوير بتبات وتنسيق جميل جدا للفيديو انيق حبيت موفقة ❤﻿ ﻿'	positive
ها أول تعليق رسمي من خارجية الصبليون على اكتشاف احتياطات نفطية كبيرة فسواحل أگادير,	neutral
نطلب من صاحب الجلالة الملك محمد السادس ان يتدخل كما عودنا وينقد هذه الفتاة	positive
la kayn chabah chwiya f had tswira wlah	neutral
سلام تتكلمون على دكتور صيدلي تتاسفون له للارباح ولا احد يفكر مساعد صيدلي الذي لايوجد عنده حقوق ولاكن الله يمهل و لا يهمل'	negative
lmohim howa ibtissam katma liha o alaa binahom zwina kola wahed kimatal rasso et men fans betty kibghiw donia c rien	positive
منذ والسلطة غائبة في المغرب	negative
ana farhana hitache bts talohad lam ah talo gir f drog machi bhallakhrin talo f sansor blamngol chkon	positive
ghadi nsktouh b hh	neutral
sauf que wella tahowa amer bezzaf makaynch fin tstalasioni	neutral
انا كنحبكم شكرا رأيكم يهمني'	positive
hh pc tfa liya ama rabai massaliit o tssawer ktaar tleft ach nheet hh	neutral
habibti ya bassom ya malik ana kantsta lik bizou alghzala	positive
بيان مشترك. اسبانيا: المبادرة المغربية للحكم الذاتي هي الأساس الأكثر جدية وواقعية وصدقية لحل هذا النزاع,	neutral
ana f tanger dyar dh ici	neutral
قمت الكذب والدجل والرعونه'	negative
lool kant diyal lma daba dow hh	neutral
sbah lkheir lkoulchi illa lda nemmi li kaychfer lik adawatek w kaydir rasso kaylb mak lehom	negative
lihodiyat kaythano ma badiyathom kokna hna maytabronach o mayrarboch lina hta hna taydna biid miladna wa	negative
hahahah tahowa ghadi idir boom 😪😪	neutral
الدول العربيه فقط مستهدفة سواء على نزاع عرقي وديني. الصين فيما الاف اللغات ولم نسمع بهاذا المانيا فرنسا بلجيكا .نسمع بهاذا فقط في المغرب الجزاءر'	negative
أين هو أمير المؤمنين و ملك الفقراء ؟؟؟؟ ما حاجتنا لقمر صناعي و لا يزال البلد غارقا في المشاكل الاجتماعية؟؟'	negative
lmoskhat lmasadat li khashom ghi fin ydwiw la hanane hako tfrjo a	negative
hena mamsawtin l heta wahed tkt ghir bhalek neti ghadi ykhassar hanan hadouk chwiya dyal les fans li farhana bihom	negative
حينما تستمع لعبد الحليم او فريد او ام كلثوم او الدكالي . تفهم سريعا تفاهة المعلم وبرانس والحمام '	negative
sbah lkhir bety kent kanftar sbah ou tfakartek mazal kantssna f follow dyalek ghadi nktb lik kl nhar	positive
قي لمغريب لمشروع الا مسمتو لحسان التاني اسميوه محمد السادس، لملك عند الحق اسمي لهشروع بسميتو الى مولو بمالو الخاص. '	negative
بحضور محدود. الملك دار ليلة القدر باحترام التدابير ضد كورونا,	neutral
akam laynl pd li weldek	negative
katbghi chi haja katlah howa o hia raha kbira o charba elha mabghatouch ikon son ami ra ghatmo o ila dar chi jeste hia	negative
بوريل : موقف الحكومة الاسبانية لا يتعارض مع قرارت الامم المتحدة والاتحاد الاوروبي,	neutral
شكرا للمختبر وللكلية على هده الندوة الهامة كانت هناك مداخلات هامة قدمت قيمة مضافة ونوعية '	positive
bro ndk limnya dyal ronaldo machaelah	positive
sadatak di mana loba lina salom o bety	positive
salam oalikom aljami asmite ahmed sana kantmana nala che bant anas atkon saleha beidni lah atkon moslima katkhaf lah ubhat adir alusra dialha abhit atkon andha sana wakha atkon amtala wala andha awladha mache mochkil ok nemero diale hawa es	neutral
منتهى الاستهتار بمؤسسة البرلمان'	negative
ma ttihach wat a hicham rah ma bach liha bezaf w tema meskina ma ttihach ahamia	neutral
السمسارة ف”النصب على المتبرعين” فقضية الدكتور التازي حتى هي مغرقاها تهم منها الاتجار فالبشر,	neutral
hh wagha sakti daba ihjmo lik hh kaybano gha man lil l lil bal khafafich h 😂😂😂😂	negative
rah dima kidir vedio ou kinezl vedio felkher dial halaa	neutral
شكرا لك اخي ! تعليق جد رائع . هذا هو واقع التعليم المغربي '	positive
yaa rab w chokr el akbar lik adam	positive
شكرا لكم احبتي لحضوركم الذي أنار صفحتي'	positive
إنا لله وإنا إليه راجعون رحمة الله عليهم'	negative
ببساطة،هذه هي مدينة جرادة الصامدة، المجندة بشباب ما قال للاستسلام مرحبا'	negative
yadali hna wahad hadi mafihach chak wani ibtisam chala aslha wsafii wyarbi tgolha tani bach takdo	neutral
daba hadi formation bagha terbe leverkusen	neutral
وأعظم الناس على وجه الأرض سبحانك ربي'	positive
إسبانيا كشفات حقيقة فتح المعابر الحدودية نهار أبريل الجاي وهاشنو قررات وزارة الداخلية ديالهم,	neutral
soura lya w tli likoom hadi ga ana li sdmatni	neutral
ر نقاء الصور'	positive
وفاة مرا حاملة فصبيطار طانطان داير روينة فالمدينة,	neutral
الموت لبنكيران	negative
حكومة واجهت الفاسدين و دولة العميقة وكانت جريئة فى اصلاح اما احزاب اخرا هما سباب خراب لبلاد	positive
fin ma chafo we	neutral
قواعد صحيحه.وواقعية.ولكن لاتناسب الواقع العربي لانه سيراها اغلبية الشعب العربي عبارة عن قول افك لا قيمة له'	negative
salam ibtissam choufi rah duetto dialk ma abdesalam rah zwin bezf	positive
مزبلة إيطالية '	negative
بنموسى: إصلاح المدرسة المغربية هي مسؤولية وطنية ومجتمعية وحنا خدامين على تنزيل النموذج التنموي,	neutral
احسنت يا فنان يا رائع ، أتمنى ان تلقى موهبتك التقدير الذي يليق بها '	positive
نتيجة سنوات التسيير السيئ لشباط ثم من بعده الأزمي، لا ننسى السابقون'	negative
واقلا هادك البنت لي خدامات في الامانة العامة ماشي بنتك ولا مافي راسكش انها بنتك'	negative
hbibti matkhli ta klam silbiy iatar fik maba wat bghina laab khlik dima top darbi la eval bzf ghnily	positive
انيقة و جميلة مشاء الله عليك و عندي ليك طلب ادا ممكن'	positive
ذكرى مولد مبارك كريم ، و سنه مليئة بالانجازات'	positive
من العار أن يبقى ملف هؤلاء الدكاترة العاملين في قطاع التربية الوطنية عالقا في دهاليز الحكومة ووزارة التربية الوطنية'	negative
ui talat wara bsawto sdmni saraa surt ana had oghniya ktjbni bzaff modmina liha chi ayamate	positive
مونتاج دون المستوى صاحب المنشور القضية الفلسطينية قضية وطنية ونتا وفحالك واخدين الامور بستهتار ناس كيهدرو بتلقائية'	negative
المغرب واجد من موانئ وشركات ولوجيستيك لكن فاسبانيا مازال كيوجدو حيث تفاجؤو بقرار عودة الربط البحري,	neutral
الحمد لله على السلامه أن شاء الله كانت رحله موفقه .والله اليك وحشه يابو ضحكة الحلوه تعودنا عليك شلون بلوه'	positive
hbiba hachak hta ychawhokom aaliya ntoma kbar finina ou halaba kif andna la yomatilona	negative
فضيحة بناء الكلية المتعددة التخصصات فتازة تحكم فيها ابتدائيا. البراءة للمتهمين كلهم وعدم الاختصاص فالطلبات المدنية,	neutral
lwachr hadi li bghat lhassanat hadi hia loccasion avant ramadan	neutral
تعجبني هذه المدينة الى درجة اني اتمنى ان اكمل ما بقي من حياتي فيها قضيت فيها ايام رائعة طيلة دراستي الجامعية هناك'	positive
ضربة خايبة لمرشحة اليمين المتطرف تزامنا مع الانتخابات الرئاسية ففرنسا. المكتب الأوروبي لمكافحة الاحتيال: مارين لوبان فايت هرفات على ألف أورو,	neutral
هذا عار هذا عار'	negative
mchi tnaakkool mafekfuckl ay haja tjikhak tekka ra hwak dak khuna li tlaak fucktani mni likwlhadak feeling fucker	negative
المدرسة كانت عندو قبل ميكون رئيس الحكومة كيت لي دار الشقق او لفيلات او كنتو تتقلو العام زين اما الاجر وخا يمشي بن كيران راغدي يخدو لي غدي يجي موراه	positive
منوور المكان ومزييدا من التقدم'	positive
ta neti ra ghir daaya dial lma 😅😅😅	neutral
لأنك راجل و ابن راجل و ابن أصول ❤️'	positive
ولخير للجميع والدنيا تبقــى تبقى أمان لجميع'	positive
salam laykhalikom ana halti daifa omafhalich oaandi banti mrida bmarad mozmin aandha lma faras otaykhasni kola aachrin youm kina tamanha dh kola aachrin yom	negative
منظمة دول شرق بحر الكاريبي فتحات تمثيلية دبلوماسية ليها فالداخلة – تصاور,	neutral
wakha haydak maskhitchii bih f chta aanawd ntfarjo🌚	neutral
lisa btsamo oghniya f anghami	neutral
مكلخ لا يصدر إلا عن المكلخين'	negative
فضيحة بادي تعاودات بمنطقة الغندوري بطنجة. بعدما كشفتها “گود” معطيات جديدة ورطات “السي دي جي” ف الفضايح والتلاعبات,	neutral
عصام الشوالي يتحسر على عدم مشاركة المغربي أشرف حكيمي كأول لاعب عربي في كلاسيكو الأرض'	negative
la chokr ala wajib	positive
نعم انه منضر جد جميل'	positive
ana tfarjt waafa o madartch nthark mn hda tv hhdaba aabach jiit diro liha al kant zwwina b sawt bassouma	positive
wmachetch moughribi ysseb nassim just twanssa ysebou ihab pk manerefchi law ala sout kan end ghada wmakhdatch	neutral
.لا حول ولا قوة ولا قوة إلا بالله العلي العظيم.ذمرتوا شبابنا بالمخدرات من اجل الفيلات والكاطكاطات '	negative
بعتو فينا وشريتو '	negative
goliih yatik rayo f hanan	neutral
ناقشو أفكارها السياسية وخليكم من هي إمرأة أو صوتها أو أو	positive
يا لروعه كلامك .لك تحياتي .اتمنى من جميع ان يأخذوا كلامك عبر للحياة .للسير نحو'	positive
jaybin lina hadrat wad maghribi alik makatcharfoch ibtissam odonya okif lada mchadin mah	neutral
منورين الشباب'	positive
akbar ghalat drt fhyati howa fach chdit lbac kmelt rayti flmghrib 🤦🏽‍♂️	neutral
لا يوجد في قنافد البرلمان أملس و ابن كيران هو أكثرهم شوكا إذن بلا مدافعو على حتى قنيفيد منهم كلهم بحال بحال زيروو	negative
اسطورة'	positive
la olh ghir banlik	neutral
مع بنكيران ولاية تانية و دائمة إنشاء الله	positive
hh oui ra reftha fi lowel ghir bghit nswlek w kont assed nbiyen lik anak mareftich ra stork chrab	neutral
wash dima maghreb 🇲🇦🇲🇦 yes oui daroori 👇🏻 👇🏻 👇🏻	neutral
مسلحون رونو الرباط ودكدكو ممتلكات,	neutral
وزارة التربية الوطنية: تعليم الأطفال اللي واصلين للعمر ديال القراية إلزامي وعملية التسجيلات الجديدة راها بدات,	neutral
hado malhom bghawnantfarjo f x factor khalaw alaswat homa lakhrin baghin ntfarjo f lala laroussa	neutral
hh dhaktini hit dima ghir kanchofhom ihato lih kanlab anat ata nchof ftwitter kayhdro la chi had akhor nrjaha	neutral
rah mazal mahoum hh	neutral
مصادر مغربية لـ “إل إٍسبانيول” : بلينكن تلاقى بولي عهد أبوظبي فالهرهورة وطيارة خاصة سعودية هبطات فمطار الرباط الاثنين الفايت,	neutral
كان القوم مجتمعين في أمان الله	neutral
raghma anani fans l salma rachid bel omazal kanbghiha laken ibtissam bnissba liya hala nadera	positive
ليو غير عينك ميزانك صراحة كنستافد منو ملي يسالي خليو الشاشة سوداء حتى يبدا تاني '	negative
بالتوفيق والنجاح ان شاء الله'	positive
الله يرحمو ويسع عليه وبرزق أهله الصبر والسلوان هذا قدره ان يموت مدفونا مرتين تغمده الله بواسع رحمته '	negative
تحليل: تأثير الحرب على بلادنا. خبراء لـ”گود”: المغرب لعب معلم وعرف كيفاش يحافظ على الهيبة ديالو ويكون صريح مع الغرب ويبين لهم اننا امبراطورية حفات سنانها فالأزمات والحروب والتحالفات,	neutral
نقابة “البي جي دي”: خاص دعم القدرة الشرائية ديال المغاربة والزيادة فالصاليرات وحماية السوق الوطنية,	neutral
⚪ غريب امركم يا صحافة العار وقنوات الصرف الصحي '	negative
حلوة هه أغنية رووعة يا عسل يا مغربي سعد لمجرد راك باقي حي اقتل العدو يا رايس هه أغنية ولا حلوة'	positive
katlab f swada o missryin bach itiwha chi sahra tjma ryalat	negative
نريد التغير يا اخي . شخصينا لم نرى التغيير في هذا الحكومة . نفس حالة فقر و البطالة لي كنا فيها مزال فيها .	negative
hanane hna kanbghiwk nti wihab wrakom mchrfin lmghrib matkhafich lmgharba kolhom kayswto lik	positive
تحياتي للمغاربة الاحرار برافو عليكم'	positive
ikoun hada howa new logo dyalna exo ship saga exo parallel universe	neutral
hta hadak rah ghir mhtot rah fransa li dart lihom hadchi kaml	neutral
bnadem toxic fhala ashe f cartel qwed mn l mexique	negative
ا لمهم قولوا ما تريدون المهم الفلاح واكل مسكين الشحط'	negative
إكرام المية دفنه . هذه القناة قد أفلست منذ زمن إفلاس أخلاقي و تربوي و ثقافي '	negative
شكرا لكم سي الرضواني وبقية الاساتذة الاجلاء الذين جاؤوا من وجدة ومكناس.شكرا ايضا لانكم اعدتم الينا دفئ المحاضرات التي تلقيناها منكم'	positive
فحملة بتنسيق مع “الديستي”. الفرقة الوطنية طيحات ريزو متورط فإطلاق النار فتصفية حسابات بين بزناسة – تصاور,	neutral
جبوبتي عفاف اسعدك الله . ننتظر قدومك الى مدينة الجديدة﻿'	positive
mazouj o yan ihab atlo nas mandoch ma shir ozydon khayf it soto mrid darbo lbard	neutral
ach dakhal lalak zineb hta hia souka zineb jaboha badrahom ntoma chtaharto rir balmawdou dial lwataniya msakan	neutral
الثنائي كريم الأحمدي وسفيان أمرابط يتألق ويساهم في الفوز والتأهل أمام ويليم في كأس هولند'	positive
ana cheft libdat mochkil machii maghribiya o wehda zadet liha fih maghribiya dommage cheft klamhom ghir mssawer	negative
أبناك. “BKGR” : تفاقم العجز فوضعية الصرف,	neutral
يمشي يقتاطعها للبرلمانيين و الوزراء ماشي المواطن المقهور	negative
رئيس الحكومة: معدل الفقر فبلادنا ارتفع فالحجر الصحي لـ. فالمية ومعدل الهشاشة وصل لـ. فالمية وخدينا بالزربة إجراءات غير مسبوقة للحد من آثار الجايحة,	neutral
اللجنة الوزاراتية اللي مكلفة بتتبع التموين: أثمان كَاع المواد تقريبا مستقرة وغير الفلفة الحلوة هي اللي تزادت لـ, درهم للكيلو بسباب قلة الشتا,	neutral
inshalah isahel lik molana triak o dir lafalat f ga lblayis li tmnitio f misr lach la	positive
نظام العسكر فالدزاير طلق اللجام لأبواقو للهجوم على وزير خارجية إسبانيا,	neutral
دكشي علاش اليسار تايدعو لملكية برلمانية و للفصل بين السلط	positive
برامج يغلب عليها الهرج والمرج اين هي برامج المجتمع ك بصراحة'	negative
كيانكم اضعف من أن تكون لكم عاصمه، انتم حثالة العالم'	negative
mabaich ndiro lhom retwet la ay haja dyal ihab of hachta dyalo khaso yanos mn twet wala ta f dyalhom	neutral
katarfi polizaryo fin jaw	neutral
تقرير رسمي: رقم معاملات تجارة الشراب والقمر والكَارو فات مليار درهم,	neutral
حبدا لو توقفت هده القناة بصفة نهاءية . افلام ومسلسلات مخربة للعقول . اشهار للقمار . برامج تافهة تساهم في الانحطاط الخلقي خاصة لدى الشباب '	negative
lbarh tlit ma mi lbachir abdou bai ghir nta a saad	neutral
wayli drt retirement mn gaming kolchi bda ki quit haha marftkomch ktwachoni lhad ld 😅	positive
أيتها الجاهلة الزنذيقة الدين لايباع ولا يشترى. انتم مرضكم الحق والكراهية والزندقة والإلحاد . تبا لكم ياحمير السياسة.	negative
المرجو من السلطات الالتفات الى جزء من الاطلس الكبير المنسي و المهمش الى ابعد الحدود،وهم سكان امين الدونيت و قبائل سكساوة بشيشاوة '	negative
الحرب على البزناسة متواصلة ففاس. طاحو بين “الجنانات” و”المسيرة” وحجز كميات كبيرة ديال السيليسيون والحشيش والكيف – تصاور,	neutral
mafhemtekch mzyan ach li bayen	neutral
ألباريس: كنارياس غيكون عندها ممثل فمفاوضات ترسيم الحدود البحرية مع المغرب,	neutral
هذه نتيجة دعوات المغاربة على m. تريد افساد المجتمع وتدعم كل ما كان مخالفا لقيم المغاربة. '	negative
للاسف النهاري وغيره من التكفيريين اخترقوا نسيجنا الاشعري وبداوا يكفرون ويحرمون على حسب ميزاجهم '	negative
walah ana maktbthach honi mais mes amis f le facebook arfin kamil	neutral
تحياتي لرئيس الحكومة عبد الإلاه بنكران'	positive
katkoun ghi dayez men derb o kadhek ma drari wesh nemchiw ljdida o kaydirouha bessah o kayrekbou o katemchiw gtgtgtgtgtgtgt	positive
خارجو رجعو سبتة و مليلية الي فبلادكم عجيب ضامنو مع زاكورة الريف أما مريكان راهي الراعي الأول للعالم '	negative
le sujet de tous les taxis ce matin chefti lkesswa jdida dial boulisse darbin lina ketma ouwaline la khzite 😂😂	negative
هه مسلسل جديد وصاحبه اشرف من الحمار'	negative
alef mabrouk lik à hanan hna lmgarba nmouto fik w salami l rafa w abas w jami tolab hani ognia nti ou rafa w abas pliz	positive
matgolich lia dart l ihab unfollow	neutral
واحــلم بــشـمــس مــضــيــئــة فــي غد جــمــيــل'	positive
hadi ghir petite balade onta chadditi tri mawafatek bernoussi mawafatek ain arouda 😂😂	neutral
hh ydar tanchk frasi tangol wach madrtoch	neutral
omalkk nta ach dartii basalamaa	negative
allah hassan momkin nssawlak chhal andak man am tbarkalah lik kayjabni tafkirak wai bzaf alah yahfdak lmamak	positive
صوتك زوين لكن أظنك تحتاجين ان تمرني صوتك اكثر و حولي ان تضفي طابعك الخاص في اي اغنية على كل صوتك جميل و انت جميلة اتمنى لك التوفيق والنجاح'	positive
وانت احلا سعد واقوى سعد رغم الضروف و رغم الحاقديين'	positive
المغاربة حنا راه رجالة من طنجة للگويرة '	positive
هادي مدينة جرادة الشرقية الجريحة المنسية لي شباب ديالها كايموت داخل المناجم لاستخراج القليل من الفحم الحجري لبسعه بتمن رخيص دون وجود بديل للعمل شباب في عمر الزهور'	negative
بن كيران جاء ليصليح مافسدتهوا الحكومات السبيقى ولم يصلح منه الا قليل تلزمهوا الوقت	positive
من دبا للفوق المقاولات خاصها تخلص الضرائب اللي عليها باش تقدر تستافد من مساعدات الدولة,	neutral
هه كلامك يعني ان رئيس الحكومة لا سلطة له على وزير الداخلية ، و بالتالي فلماذا سنصوت لشخص لا سلطة له .	negative
إذا لم تستطيعو وأنتم على رئاسة الحكومة إفتحو المجال لمن يستطع وقدمو استقالتكم خير لنا ولكم""""""""'	negative
ياربي السلامة علي مغرب كف دير لا حول ولا قوة إلا بالله العلي العظيم حسبنا الله ونعم الوكيل في هذ المسؤولين.؟؟؟ '	negative
hxoma lik tgoli la rasak mghribya onadorya ghir xwahtina btakhalof dyalksiri twitter dyal haidi	neutral
arfin li kayn hh msakan alah yfo lihom man kalmat ihab ra waila talat lhom ma dam	neutral
انجازاتكم تشهد عليكم كأفضل حكومة في تاريخ المغرب'	positive
hh ana mayed liys ghir li khlani rani kantcharmel la bnadem	negative
الناس قراو باحديه مقطعه ونجحوا وراهم في مناصب عليا الفقر ماشي عيب ولا يسبب في امراض نفسيه الفقر هو الفكري والمعرفي	positive
kont f sahara awal mara w kandour fiha bikheeir makaynch li ja endi w tlait ghir bel mgharba fchlto	neutral
yedi bda kaydrrni wach mazal matla f trend	neutral
rahou yastakblou souhaila machi ihab hchouma	negative
mochkila safi erft dik li kaygolo liha yazn min saudia hadik rah machi saudia rah min fans dyal lmeeza lbaherh teyarat meana	negative
hahaha wlahiila😂😂ana kijabnii tfartite dial chipss🙈	positive
الف الف الف مبرووك لبرشلونة بعد الدعس على مدريد في حديقة ميسي -'	positive
مدرب فااشل'	negative
lbnat awnoni ntalbo man rachid show ijibha rah daba safi ghathdar lsahra f m	neutral
bghit ghi nchof mo o bah kidirn	neutral
