tweet	label
Akaba yìí kan náà ni ó jágbọ́n idà tí ó mú tó láti bẹ́ orí ọ̀tá péú lọ́wọ́ kan bí èlé ṣe ń bẹ ajá Ògún. #OgunDahomeyAtiEgba	negative
RT : òrò náà so si mi l'enu o tùn buyo si😊	negative
Ìbà làá kọ́ dú Ìbà Akọ́dá Ìbà Aṣẹ̀dá Ìbà Olódùmarè Ìbà bàbá Ìbà Yèyé Ìbà ìyà mi Òṣòròǹgà Apanimáàwágún Mo ríbá mo ríbà Kíbà mi kó ṣẹ Nítorí ti akẹṣẹ̀ ní í ṣe láwùjọ òwú Tèmi ni kó máa ṣẹ ní gbọ̀gbọ̀n òkè Nítorí òkè là á bókè	positive
Ọba ńlá a fún ni kún t'ọwọ́ ẹni. #Oseremagbo	positive
Toe in Yoruba is ọmọ - ẹsẹ while finger is ọmọ ika tabi ika	neutral
AWORAN: Alaafin ilu O·yoô, O·ba Lamidi Adeyemi, ti wa di akoda fun Aare Jonathan ori ade fi Oyo sile lati pade Ebele	neutral
. Bàtà sálúbàtà tí mo rà ní Abẹ́òkúta pẹ́ títí. Kí ni gbólóhùn mìíràn fún """"""""títí""""""""? A] Kánrinkése B] Salahu D] Jọjọ #Ibeere #Yoruba	neutral
RT : Lo d'ifa fun GEJ ati awon alo koloun kigbe egbe e!	negative
: - se alepe ni Fifi Ede fo ( speaking in tongues)"""" Ẹ̀sátìlì bí èdè ìyá Ṣàlí.	neutral
Àyájọ́ ìfẹ́ ti tún ré kọjá l'ọ́dúnnìí. Àmọ́ má jẹ́ kí ìfẹ́ tán láàrin wa nígbà kankan Ọlọ́run wa.	positive
Ó fi ọkàn sin ẹ̀sìn Yorùbá, tí ó sì gbè si lẹ́hìn títí ó fi kú ní ọdún ni Òṣogbo.	neutral
RT : """""""": Dárúkọ orúkọ mẹ́ta tí ó bẹ̀rẹ̀ pẹ̀lú 'Lá. #Ibeere #Yoruba""""""""Labake, lashoore, Lanloye	neutral
Kíni à ń pe kiní fẹ́lẹ́fẹ́lẹ́ tí í bo ojú ìkarahun ìgbín bígbìín ò bá rí oúnjẹ jẹ? #Ibeere #Yoruba	neutral
RT : Sunday Igboho ṣe àbẹ̀wò sí ìpínlẹ̀ Ògùn l'ana, Ọjọ́ Ajé láti dẹ́kun aburú àwọn ajínigbé àti apànìyàn láàrín àwọn Fúlàní…	positive
Ìgò epo méjì àti ọsẹ dúdú )	neutral
RT : beeni sabon gari. Ni kaa kiri ilu yooba lati ri #sabo agbegbe ti awon #hausa tedo si abi ti won po si lo ma ng…	neutral
♫ Ojúmọ́ ire ni o, ojúmọ́ ire ni (ẹ̀rìn méjì. Ilẹ̀ t'ó mọ́ mi lónìí o. Ojúmọ́ ire ni! ♪	positive
Ọ̀kànràn kan yìí náà, iré dé. Ewé àjẹ́òfòlé ni yóò fo Ibi nù fún wa. #Iwure #Yoruba	positive
Kí ni oríkì rẹ? #Oriki #Yoruba	neutral
RT : mm die niyi ninu awon nkan ti o le sele ti a ba n fi idande won tafala.	neutral
RT : Ìdí mìíràn ni ẹ̀sìn. Àwọn Ọmọ lẹ́yìn Krístì nífẹ̀ẹ́ẹ Trump. Ẹgbẹ́ Ẹ̀sìn Ìmàle ní Nàìjíríà ṣàpèjúwe ikú oró òjò ọta ìbọn láti…	negative
RT : You definitely can improve your #yoruba by watching our fact check videos. Ema gbagbe lati share pelu awon tiyin o 😀 #ni…	neutral
Ifá ⏩ Bara Àgbọnnìrègún Èṣù ⏩ Ẹlẹ́gbára Ògún ⏩ Lákáayé Yẹmọja ⏩ Àwòyó #Yoruba #Orisa	neutral
àlááfíà ni o, ṣé dáadáa ni ìyá wa? A ti ṣe bẹ́ẹ ti wí, ó pẹ́ díẹ̀. Ọjọ́ ti pẹ́. )	positive
Iru olopa wo leleyi o. e ba wa da Saria fun olopa yi. Ewo atiniloju olopa.	negative
Àlááfíà fún mi. Àlááfíà fún ọ. Àlááfíà fún wa. Àlááfíà fún #Nigeria. Àlááfíà fún àgbáńlá-ayé.	positive
Ìgbàgbọ́dayọ̀ Faith becomes joy.	positive
RT : Gba bee! RT : Ìfẹ́ ló ṣe kókó. Ìfẹ́ sí Ọlọ́run rẹ, àti sí ọmọnìkejì. #Ìfẹ́	positive
♫ Àjàlekè lọ̀ṣíbàtà fi lekè odò.	neutral
*Wọ́n fi ẹ̀tẹ̀ sílẹ̀, wọ́n ń pa làpálàpá.	negative
RT : """""""" Iwe ati wo ile iwe """"""""School of Nursing UITH, Ilorin"""""""" / ti ja de	neutral
Èdè Yorùbá L'árinrin l'órí Rédíò pẹ̀lú moninkanola E maa gbo Tele wa 👉 #edelman #ede #yoruba #asoebi #ibadanwedding #asooke…	positive
Ipade awon tibi.	neutral
RT : Idagbasoke ti ayarabiasa nko ni orile ede ko se fi owo ro seyin rara o! #IAFEE	positive
Omo aye ti striken mi awòn Agba balu ile Morocco.Lol #Yoruba translation	neutral
: Mo wa ko si Dutch"""" Kò yé mi. O kó lọ sí Dutch?	neutral
awon irumole o je ba wo je ebakeeba. #TweetinYoruba	negative
Ẹ wo bí àwọn èyàn wa ṣe gbajúmọ̀ káàkiri agbáyé! Kí gbogbo wọn wá péjọ s'órílẹ̀èdè kan. Ah! Kò bá mà dáa o.	positive
🎼 Kí ló lè fa làlàkúkúfẹfẹ. Kí ló le? Kí ló le? Kí ló le? Kí ló le o? 🇳🇬 #Igbo #Yoruba #Hausa #NigeraDecides	neutral
Gbogbo wa ni k'á jọ ríṣe. Ire lálẹ́, ire l'óòórọ̀. Kí ire òwúrò kí ó bá wa kalẹ̀. Ẹ pé kó ṣẹ. #Iwure	positive
RT : kilon jebe omode tiko ba debii eru loru okin nba kee! Agba tin nsoro bi ewe	negative
RT : """"""""Ní ìgbà kan, ológun kan wọ inú igbó iwin kan. Ó ṣe alábàápàdé ọ̀pọ̀lọpọ̀ ewé kátabá níbẹ̀ ó sì ṣẹ́ wọ́n. Àmọ́ ṣá, bí ó ti f…	neutral
Ebi kan fẹ́ máa pa mí fẹ́ẹ́rẹ́fẹ́. Kíni n ó wa jẹ?	neutral
RT : ha ba wa laye lagbara olorun	positive
Ajé wá mi wá o, ilé tí mo wà, Ajé wá mi wá. #IwureAje #Yoruba	positive
Tí ìgbà bá ngbáni ká màa rọ́jú, ìgbà nbọ̀ wá padà gbani. If it seems time is playing you now just be patient, time will still pay you later.	positive
Ọdẹ a fi fìlà p'erin, ọjọ́ kan ni iyì rẹ̀ ń mọ. A hunter that kills an elephant with a mere cap, the glory only lasts for a day.	negative
Ọ̀nà t'ó tààrà mo yà, Adífá fún Ọ̀rúnmìlà tí ń ṣ'awo ó re'lé Olókun. #IwureAje #Yoruba	neutral
Ire àìkú baálẹ̀-ọrọ̀ dà wá o, igìrìrì, igìrìrì. Ire gbogbo, dà wá bá mi! Ire gbogbo! #Iwure #Yoruba	positive
RT : naani naani naani, ohun a ni la naani. Tiwan ntiwa, teni nteni. A o gbodo ta lopo.	positive
Ogun àmọ̀tẹ́lẹ̀ kìí pa arọ. #TrumpPence	neutral
RT : Pípẹ́ ni yóò pẹ́, akólòlò yóò pe bàbá ni orile ede wa NIG. Ni agbara Olorun #TweetYoruba""""""""	positive
#OroAmoye Osise jare ole, sise sise jare osi, ohun ti a ba se ni eledua n fi Ibukun si, ka fi Odo sise ka baa le fi agba sinmi	positive
- Ijọ́ wo ni àwọn akẹ́kọ̀ọ́ #university máa padà sí kíláàsì? Ọdún yìí mà ńtán lọ ( #Nigeria	neutral
Ọmọ Yo'bá fẹ́ simin agbaja. Ó dàárọ̀ ọ̀la. #yobamoodua	positive
Ẹ̀yin gan-an ni WaZo. Ó wá ku Bia báyìí o )	neutral
Èyí ni o fi yẹ kí a máa yan ohun gbogbo tí ó jẹ́ ti inú ilẹ̀ ní àyò ju àtọwọ́dá lọ. #IjambaOraAtiIke #AyipadaOjuOjo	positive
Alààyè ni omi, nítorí wípé ó ń mú ẹ̀dá alààyè wà láyé, wà láàyè. #YorubaNewYear #Kojoda #Okudu	positive
Ìgbẹ́kẹ̀lé tí àwọn afọ́jú #Paralympics ní nínú àwọn olùtọ́sọ́nà wọn mà pọ̀ o. Ìgbẹ́kẹ̀lé wa nínú Ọlọ́run yẹ kó rí báyìí, kó jù báyìí lọ!	positive
RT : """""""": A kìí bá olókùnrùn ẹiyẹ kan lórí ìtẹ́. #ekaaro"""""""" Beeni o! Piri lolongo nji! Ajiire oh! Ope ni fun eledua	positive
. Kí ni orúkọ ìperí fún ẹranko inú àwòrán yìí nílẹ̀ẹ káàárọ̀-o-ò-jí-ire? #Ibeere #Yoruba #Eranko	neutral
Ajílàáláọ̀ṣọ̀. Etí t'ólé, etí t'óko Akéde yọ̀, gbogbo ìlú Ìbàdàn 😀. Good afternoon everyone, we are glad to bring to you, a marvelous comic writer, in the person of AKA Ajílàáláọ̀ṣọ̀, to the house, this evening, by pm. Please, stay tuned 🙂	positive
A kú afẹ́rẹ́ ọyẹ́ t'ó ń fẹ́ yẹ yìí o, á tù wá lára o! #Yoruba	positive
Bákan náà, ni ó túmọ̀ sí wípé àrugisẹ́gi tó bá ṣẹ́gi, orí ara rẹ̀ ni yó fi gbé e. #owe #yoruba #owoogede #yobamoodua	negative
Ọmọ O'òduà oo! Níbo lẹ wà ká fó?	positive
B'ẹ́nìkan bá sọ ìsọkúsọ ọ̀rọ̀ tí a ò leè fi òtítọ́ rẹ̀ mulẹ̀, ìbanilórúkọjẹ́, ó ní bí a ti ń ṣe é, a ti pèsè rẹ̀ sílẹ̀. #Nigeria	negative
Gẹ́gẹ́ bí mo ti ṣe sọ lókè, kò sírú igi náà tí a kò lè fi ṣe orín, àwọn kan gbajúmọ̀ ju àwọn mìíràn lọ ni. #LoOrin #Yoruba	neutral
Èmi ò mọ nípa Togo ṣùgọ́n mo gbọ́ pé wọ́n pọ̀ níbẹ̀.	neutral
RT : RT"""""""" Yakubu Adesokan ṣorí ire ori ire nla mani nibi ti awon abarape ti she aseti loh .	positive
RT : month gbe a si le ri nitoripe awon ile iwe ijoba si nlo lati fi ko eko yooba. O dami loju pe odusote ati .	neutral
Òsè yí á sàn wá sí rere! K'ámáà kó ìríra omo enìkejì wá! Wonderful and rewarding week to u all! #owe #onnahrocks #hush #sgit #castleandcastle #amajoche #nollywood #sweet #london #yoruba #yorubademon Glitz Event…	positive
RT : Bo pẹ bo ya. Gbogbo awon alajẹẹn bẹku ni o maa ri idajo lati owo olorun pelu asepo awon oludibo. #naija.	negative
Ẹ wo gbogbo èso tí kì í fi bẹ́ẹ̀ tóbi tí ó kún 'ta bí wọ́n ṣe tóbi gbẹ̀ngbẹ̀, aàrùn ló ń fà ságọ̀ọ́ ara. Ikún ń jọ̀gẹ̀dẹ̀. #AyajoOjoIle	negative
Káre , fún iṣẹ́ tí o ṣe sójú Beyoncé. #Yoruba	positive
Ìránraẹni létí àwọn nǹkan pẹ́pẹ̀ẹ̀pẹ́ tí a ò bá gbàgbé ni #ibeere, nípasẹ̀ẹ bẹ́ẹ̀, à ń tọ́jú èdè, àṣà ìbílẹ̀ wa. #Yoruba #OmoYooba	positive
Ẹ kú ọjọ́ ìbí yín o . Ọdọọdún ni Ṣápó ń' rúwé, ọdọọdún ni ẹ̀wà ń wà. -	positive
Àwọn ẹlòmìíràn ò mọ nípa owó àtijọ́ tí a mọ̀ sí #OwoEyo. Lónìí ni a óò tú pẹẹrẹpẹ́ẹ̀rẹ̀ nípa owó yìí. #Yoruba	neutral
òwúrọ̀ ire ni, gbogbo ilé náà ńkọ́ o?	positive
RT : Ẹni burúkú lè bẹ èpè l'ọ́wẹ̀ sínú ayé ẹnìkan tàbí sínú ìdílé kan gẹ́gẹ́ bí ègún. Ègún yìí ò sì ní jẹ́ kí ayé ó gún régé àti…	negative
Ajumobi ko kan t'aanu, Eni ori ba ran si'ni lon se ni l'oore. #yoruba.	neutral
♥ Ìyá ni wurà ♥ | Yèyée mi ìyá ni, ìyá nìyáà mi. #March	positive
Àrọ̀kin fi yé wípé Òkò lábẹ́ ìṣàkóso Ọ̀yọ́ Ilé l'Ọ̀rànmíyàn kú sí, a sì pa ẹ̀ta irun orí àti èékánná rẹ̀ wá láti sin sÍlẹ̀-Ifẹ̀. #AlayeOro	neutral
Àmín àṣẹ Èdùmàrè. 🙏 Yóò máa dùn ni ó, kò ní kàn. #Osutitun #OsuAgemo #Alagemo #Osukeje #Ojokinni #Ire #oluomoolumediaconcept #yorubademon #yorubanimi #EdeYorubaRewa #yorubadun #yorubaculture #yoruba	positive
Ọ̀rọ̀ #Pistorius yìí mà wá le o.	negative
Ẹ KÁÁRỌ̀. 😊 GBOGBO ILÉ ŃKỌ́? 🤷‍♀️ Ọ̀SẸ̀ YÍ Á TÙ WÁ LÁRA LÁṢẸ ÈDÙMÀRÈ! 🙏 (Good morning. How's the family? May this new week be a positive one for us by God's grace) #yoruba #iwure #adura #ojumoire #oseayo…	positive
Ẹ mà kú ojúmọ́ọ̀! Ṣé dáadáa la jí? Ara ò le bí?	positive
Ẹ káàárọ̀ o. Ẹ kú Ọjọ́-Àìkú o gbogbo ọmọ lẹ́hìn Krístì. #Adura #Oluwa	positive
RT : Àṣìwí ò tó àṣìsọ. Ìyá ọba kan wà láyé àtijọ́ tó pe'ra rẹ̀ ní Ìyá ọ̀bọ.	negative
. Èṣí ▶️ọdún tó kọjá Ìdúnta ▶️ọdún mẹ́ta sẹ́yìn Ìdunfà ▶️ọdún mẹ́fà sẹ́yìn _ ▶️ọdún mẹ́wàá sẹ́yìn #Ibeere #Yoruba	neutral
Ẹ máa wolẹ̀ o Àyànfẹ́ Elédùà. Ẹ mà kú àti o.	positive
RT : Ope, iyin, at'ola ni a mu wa fun Baba l'oke!	positive
Mo ti wo ipinle Osun lati gabruku ti Omisore ati lat le le kuro lori alefi - Fani Kayode Lo so be!	negative
Owó ni wọ́n ń fi àwọn ohun ọnàa wa ti wọ́n jí kó pa. Ìjọba #Naijiria gbìyànjú àti dá àwọn nǹkan yìí padà, àmọ́ pàbo ni. #Amunisin #Britain	negative
Àmọ́ nílẹ̀ẹ Yoòbáa wa níbí, kí á tó yá ọ̀rọ̀ lò, #OjoIsinmi ni ọjọ́ tí Ọ̀rúnmìlà Baba Àgbọnnìrègún sin Imi. #Yoruba	neutral
Ọmọ #Nigeria èwo lè wo o?	neutral
Suleiman Hashimu lo ọjọ́ méjìdínlógún fi rin ọ̀nà Èkó sí Abuja, bàtà bíi mẹ́fà ló já mọ́ ọ lẹ́sẹ̀ kí ó tó dé ọ̀hún. #Nigeria	neutral
. tíwà ìbájẹ́ ọ̀hún ti dé góngó, aráàlú ò sì le è gbà á mọ́, ó ní ohun tí wọ́n yóò ṣe. #Kirikiri #Yoruba #IseleAtijo	negative
Bí irè irúgbìn GMO ṣe máa ń pọ̀ yamùrá ju t'ìṣẹ̀dá lọ, ni ó ń pa àǹfààní ilẹ̀ ọ̀gẹ́rẹ́. #YPARD #Agricultureinnigeria #IyipadaOjuOjo	negative
RT : """"""""Ikan o gbe'kan bi owu Jango. Awon irun kan nkaun."""""""" #TweetinYoruba	negative
Ọjọ́ Ojọ́bọ̀ ọjọ́ Ògún, Oṣooṣì, Òrìṣà Oko. #Kojoda #Yoruba #Orisa	neutral
Buoda mo fi towotowo laruko moyin lori. Emabinu sa! Amo em un soro bi omugo nigba miran. Eyin gan len koba Baba olododo	negative
Ní tòótọ́, #Ibrahim mú ìlérí rẹ̀ ṣẹ, ó mú ọmọ rẹ̀ láti fi rúbọ fún Olúwa. #salah #happysallah	positive
E se mo dupe a o ma ri ire ba ara wa se, okun Ife to wa laarin wa ko si nii ja lailai	positive
Nítorí wí pé òní ni ọjọ́ kẹ́jọ ńnú #OdunTitun, a kò ní rí ogun ẹjọ́. Ó kéré ni, ó tóbi, a ò ní ṣẹjọ́kẹ́jọ́ o! Ẹ kú ìyálẹ̀ta o!	positive
swiftly) BÍ OÒ MỌ ERIN, OÒ GBÓHÙN ERIN? (if you don't recognize greatness, don't you see the signs? IBI TÍ ERIN MÉJÌ BÁ TI JÀ, KORÍKO IBẸ̀ LÓ MA JÌYÀ RẸ̀ (powerful people fighting, leaves long lasting negative effects on the people around them) ÌTÀKÙN TÓ NÍ KÍ ERIN Má	negative
Maṣe ranti awọn ti o ti kọja, tabi gbero atijọ. Kiyesi i, emi nṣe ohun titun: nisisiyi ni yio ma jade; o ko ye o? Wò o, Emi o ṣeto ọna kan li aginju, ati odo ninu aginju. Aísáyà : , #Ọlọrun #Jesu #Bibeli #gbigbọwiwe #niIfe #igbala #yoruba #ioruba	neutral
RT : Ayọ̀,àlááfíà àti ìlera to péye ni Ọlọ́run afi fún wao_ …	positive
#Yoruba Eko eleko Oun ni Egba elegba.	neutral
Ifipa bani lopo kii se eto fun eniyan rara iwa eranko gbaa ni	negative
Àìṣòdodo. Ìmọtaraẹninìkan. Àìnífẹ̀ẹ́ ara ẹni t'ó ju ti tẹ́lẹ̀. Ọ̀gá ló kọ́ wa bẹ́ẹ̀	negative
Láàrín wákàtí méjì àbọ̀ a ti wà lọ́nà Ọ̀yọ́, a ti dorí kọ Ògbómọ̀ṣọ́ ṣọbọlọ. #Ogbomoso	neutral
Ẹ kú déédéé àsìkò yìí oo. Èyí ni láti ṣí'ṣọ lójú eégún ìwé tí a ó kà fún oṣù yìí: Ta L'olè Ajọ́mọgbé láti ọwọ́ Kọ́lá Akínlàdé. Ẹ darapọ̀ mọ́ wa ní òpin ọ̀sẹ̀. #Atelewo #YorubaLiterature #Yoruba #Bookreading	neutral
RT : . Dárúkọ ẹranlé mẹ́ta tí o mọ̀, fún àpẹẹrẹ ewúrẹ́, ajá, adìẹ. #Ibeere #Yoruba	neutral
A ti gbàgbé wí pé àwa nìkan kọ́ ni a fi dúníyán ṣe ibùgbé. A kò bìkítà fún àwọn ẹ̀dá mìíràn tí Adẹ́dàá f'orí wọn sọlẹ̀ sílé ayé. A ti ń fi ọgbọ́n àgbọ́njù ti wa kóbá ti wọn, ní báyìí eku ò ké bí eku, ẹyẹ ò ké bí ẹyẹ, ọmọ ènìyàn kò fọhùn bí ọmọnìyàn.	negative
Eji kí o yáa rọ̀ síi o ni o! A nílò rẹ, kí ohun ọ̀gbìn ó ba a ta, kí oúnjẹ ba a pọ̀ jamùrá. #IjebuLahun	positive
RT : Asa ati ise awa kaaro ojirebi, e je ki a gbe laruge #TweetInYoruba	positive
Gbogbo ojú títì ló ṣú òkùnkùn biribiri. Bẹ́ẹ̀ ni àwọn kan nsọdá títì. Àwọn ọkọ̀ míì ò ní iná lẹ́hìn. Òmíì dákú sójú ọ̀nà. #naija	negative
Ètò ìrìnàjò ìgbafẹ́, ìpèsè ìṣẹ́ àti ètò ìdàgbàsókè fún ọ̀dọ́, obìnrin pẹ̀lú opó. #Apero	positive
Èrò p'ápọ̀jù lónìí ní'bi pápá nlá #Stratford. Ng kò ráàyè wọlé. Ajẹ́ pé orí amóhùmáwòrán ni t'òní ojàre.	neutral
. Àkéké = àáké_ = àkééke. #ibeere #Yoruba	neutral
Aare America f'ehonu han si awon mokanlelaadota ninu Ile igbimo asofin ilu America leyin to won ko lati gbegi le #obamacare #TweetinYoruba	negative
Nkan ti ń lọ. ----&gt; #smwMotherTongue	neutral
. Aṣọ funfun báláwú ni Ọọ̀ní wọ̀. Èwo ni ọ̀rọ̀-àpèjúwe mìíì fún báláwú? A. Báláyí B. Pìnínìn D. Gbòò E. Mẹ́tẹ̀ẹ̀ta #Ibeere #Yoruba	neutral
RT : Asiko laye, ka tun ran ra wa leti, e tun te fun awon miran lati ri	positive
RT : Ẹ tẹ »»» #Belubelu kí ó darí yín lọ síbi ẹ óò ti ka bí a ti ń to oògùn rẹ̀. Ẹ kú ìrọ̀lẹ́. #Yoruba	neutral
Sherwood ní wípé, ìbéèrè wọ̀nyí l'ó yẹ kí a dáhùn bí a bá ń sọ nípa ilẹ̀ Adúláwọ̀ tí a mọ̀ lónìí. #BlackHistoryMonthUK #OIANUK #Africa	neutral
Njẹ o mọ pe olugbe nla Yoruba wa ni ilu Brazil ti wọn n sọ ede Yoruba ti wọn si n ṣe aṣa Yoruba? Eyin ọmọ Yoruba, akoko re lati fi aṣa ati ohun-iní yin yangan. #Yoruba #Nigeria	positive
Irọ poo ni pa oo fọ́wọ́ sì yiyan Atiku gẹ́gẹ́ bí oludije sì ipò ààrẹ. Ó bá ní leru gidi pé Atiku leè pa irọ banta banta báyìí, tó sì mọ pe ko nira láti rídìí òótọ́. Ọ̀nà wo ni a ó gbà láti ni ìgbàgbọ́ nínú Atiku báyìí? -	negative
.Ahun .Yannibo .Irere. Kini iyato tabi ajosepo awon wonyi? #TweetInYoruba	neutral
A tún gbedé o! èyin Omo Yóòbá o, àló tòní re o, kíni ìdáhún ti yín o . . . . . #ÀàlóYorùbá #Yorùbádùn #wevaluemoral #Yorùbáculture #besttribeever❤️ #Weappreciateourculture #yoruba…	neutral
