tweet	label
Que o anel não seja de casamento.😂😂😂	neutral
Se nós queremos a real paz de espírito, temos é de deixar de assimilar os valores sociais, pq vc ai vivi numa eterna competição. Se comparar aos outros não traz segurança nem sossego a alma. Vc vive insatisfeito além de viver atraz de propriedades, vive em uma indução social! Mal	neutral
Mais velho , inverno está a bazar. Não metes uma Zuera para nós os fãs d'um bom HipHop? 😅😅😅😅😅	neutral
Aceito o desafio, melhor ainda se me mostrares teus MÚLTIPLOS sugar daddies, sua PUTA de merda!	negative
Obrigado pelo convite… foi nota ( como sempre ) fazer o meu show ! 🇲🇿 #SouDjDamost #OAmendoimEstáSerDescascado #TomeNotaMan Maputo, Mozambique	positive
Limpa Dick mas não lava boxer😭😭😭😭	negative
Não minta que estás a gostar da pessoa só para ocultar uma mágoa ou frustração de uma relação anterior. É cansativo o terem de ser centros de reabilitação. Tratem vossos xipoquinhos antes sem que tenham de transferir para outros seres humanos.	negative
Em cada dia, seja o dono e a fonte da sua energia para alimentar suas metas.	positive
Obrigado! E a femeia é linda.	positive
O único problema nesse tipo de coisa é que nunca nos chamam.😔	negative
“ Não se trata de conquistar mil pessoas, trata-se de conquistar mil vezes a mesma.♥️”	positive
Kitabo é Kitabo Kitabu é Kitabu	neutral
Ninguém sai imune neste mundo.	neutral
II Crônicas Cap. e se o meu povo, que se chama pelo meu nome, se humilhar, e orar, e buscar a minha face, e se converter dos seus maus caminhos, então, eu ouvirei dos céus, e perdoarei os seus pecados, e sararei a sua terra. #AngolaRepents	neutral
Falando em receber, esse mês é meu😍	positive
SEMPRE FAZENDO MISSÕES ASSOCIAÇÃO VIDA FIEL EM MOÇAMBIQUE 🇲🇿	neutral
Aleluia A fé fez com que Enoque fosse arrebatado para ficar eternamente com o Senhor #GlobalSuperWord	positive
Pela Santidade de DEUS, e a separação de DEUS com o pecado, esse geração ficou num estado de """"inacessibilidade"""" ao DEUS vivo, pois essa geração está tendênciada para o pecado. #WordExpoInAngola	neutral
O nome do Senhor é a salvação de um povo perdido, por isso só nos resta invocar este Poderoso nome. #AngolaRepents	neutral
Bebé de um mês morre depois de ser “roubado” por macacos na Tanzânia	negative
A Cândida Pinto é louca? Outra vez em Kiev? Jesus holy Christ. Que mulher!	neutral
Não gostei Só avisam HJ😭😭😭💔	negative
Isto não é só terrorismo, tem muito mais nisto	neutral
Minha filha chama fígado de FIDAGU 😂 Eix	neutral
Ser pessoa é muito bom as mulheres deviam experimentar😤😤😤	positive
Mesmo estando a ter um mau dia, não vou hesitar em fazer com que o dia de alguém seja melhor. #onelove	positive
Essa coisa de transportes públicos já parece magia negra. Travões não funcionarem? Não há manutenção? O motorista não sabia? - TPM's em menos de dias na Cidade de Maputo. Como pulamos para falar de FUTRAN? Quem vai fazer manutenção? Se na terra não há, haverá por cima?	neutral
Mas Stalkear é mng weirdo pah. como vcs conseguem 😂😂😂	neutral
Shakira já dança amapiano. Que lindo😍	positive
Tudo estava seco, Quênia é uma nação que está no deserto, quando é seca, é seca. O gado estava definhando e tudo a volta. Mas Os Poderosíssimos Profetas do SENHOR abriram os Céus. Alililililililili #TheOpenedHeaven	neutral
Fica calmo, não é você que me vai fazer feliz	neutral
Se ele tá com fome até tweetar deve n ter dinheiro 😂😂😂😂	negative
Mas é bom assim. Pelo menos eu gosto assim 😅😅	positive
Curtir play através dos comentários do twitter 🤍🤍😂	neutral
Este foi o tweet que mais rendi hoje 😂😂😂😂😂😂😂. Quando introduziram o termo resolver a vida que até então não me explicaram o significado	neutral
Eu dou valor a essa ressurreição pois sem ela não há vida para essa geração #ResurrectionOfTheSaints	positive
Deus não muda, o mesmo DEUS que salvou Inoque É o mesmo que vira arrebatar a igreja #RevivalOfTheCross	neutral
OS ANJOS ESTÃO DISPENSANDO A MENSAGEM TÃO RÁPIDO, o que significa que temos que correr com este EVANGELHO DO ETERNO POR TODO O MUNDO Esta é a boa notícia que traz alegria no CÉU QUANDO SE RECEBE O SENHOR ) #EternalWordOfJesus	neutral
O banco abre as h e elas estão a tirar foto para status de WhatsApp e eu aqui fora à espera . Interessante isso .	negative
Eu ainda nem consegui meter uma 🤦🏿‍♂️😭	negative
É bom fumar Quiube	positive
NATO rejeitou criar zona de exclusão aérea para evitar entrar no conflito na Ucrânia	negative
Yuh querem fazer Moçambique de um país conservador já? Foda-se os que acham o tema sensível. Ali só devem melhorar o que disseram acerca da orientação sexual.	negative
Super abençoadas com atributos completamente perfeitos 😏😋	positive
Essa profecia vai se cumprir dentro em breve #ResurrectionOfTheSaints	neutral
Bom dia! em Canongola	positive
Hallelujah A vitória pertence a JESUS E o maligno já foi derrotado #RestoredAltar	positive
Ser Cristão é a única religião que tem promessa. Você pode não ser nada aqui , mas no Arrebatamento ter um corpo glorioso para REINAR SOBRE as nações. #ThePulpitRestored	neutral
Se for a hora, estou pronto. Oh meu bom Deus.	positive
O Senhor ESTÁ Aqui, restaurando vidas, operando MILAGRES.Ele é o Deus de Maravilhas, Deus de MILAGRES. #TheGospelOfLight	positive
Hii. h depois 😂😂😂😂😂já me mandaram ir para casa 😂	neutral
Eu sempre soube que tako nunca foi problema para ti, peço um vitz	neutral
Tá ver ter que ler aquela papelinhos a gerir dor de cabeça.	negative
Assim já tens um date com teu docente?	neutral
Seus irmãos são a dádiva de Deus, então alegre se com eles sempre que for necessário.	positive
Só podes usar aquela prancha com steam. mas vai estragar teu cachos 👀	neutral
Que façam bolos no pote😂😂😂	neutral
📌📌 E SENHOR está a levantar um assunto muito sério chamado """"fim dos dias""""#WordForEternalLife	neutral
Qual seria tua reação se pegasses mil emprestado com um agiota e no outro dia Ele morresse!	neutral
Olhar da Tems é maningue sexy 🥺	positive
Não estou entender querem nos oferecer jogadores é isso?	neutral
Se os bandidos fizessem circular um Vn com a data e hora que iam roubar nossos espelhos e baterias acredito que tb teriam o mesmo tempo de resposta neh Samurai.	neutral
Segunda é o dia mais chato ih Esse todo congestionamento	negative
Meu #tbt vai para ela, a paz. #guerranão #sosucrania #pelavida em Na Fé	neutral
Já encontramos a muito tempo	neutral
LIDEREI HOJE O MEGA DESFILE DE MOTO-TAXISTAS QUE MARCOU O ENCERRAMENTO DA FORMAÇÃO E CAPACITAÇÃO EM MATÉRIA DE CÓDIGO DE ESTRADA, SEGURANÇA RODOVIÁRIA E CONDUÇÃO DEFENSIVA EM #NIASSA	neutral
É doloroso saber que amanhã é segunda-feira 💔😭😭	negative
Dificilmente alcançará sucesso assim.	negative
Bom dia Mulher🌹. Você é linda Você é forte Você é boa Você é auto-suficiente Você tem auto-estima Você é guerreira Você é Maravilhosa Você é protetora e defensora dos seus ideais Você é incrível no que faz Você é MULHER🌹 MOÇAMBICANA🇲🇿. Feliz de Abril Flores🌹	positive
Renamo cria “Governo Sombra” com foco nas autárquicas de	neutral
Hoo que o SENHOR tenha misericórdia de nós. A igreja observou para o evangelho eterno proclamado pelo o anjo e disse que é um evangelho duro meteu se numa apostasia compulsiva #TheHolyAltar	neutral
Yu assim dps vão mandar embora as pessoas? Vai dar confusao isso	negative
Esse primeiro freak aqui não podia ter escolhido outra coisa para fazer na vida. nigga is really an insurgent 😭	negative
Tv sucesso não consegui fechar com ele	negative
Se o DICK levantou, é porque é pra sentares moça 😤	neutral
Effortless 💕🧚🏾‍♀️ Não sei se conseguirei superar	negative
Dormir agora para ter que estar no aeroporto as ou bater directa ? 😕	neutral
Mas te trairem e baterem um """"tás diferente"""" tmlc😭	neutral
Como tens ilusões tu🤣🤣🤣🤣🤣 ora pk quando fala com criança, ora quando leva pra casa🤣🤣🤣🤣 ehh	neutral
Agora só enchem meu mural com titties	neutral
Coordenador de Marketing e Comunicação Clica e concorre →	neutral
Detidos supostos “intermediários” dos raptos na Cidade de Maputo	neutral
Trabalhador no assalariado e nos chamam de estagiários. 😑😑😑	negative
Tá tão difícil escrever algo aqui 😭😭😂😂😂😂 vou tentar a moda antiga. aproveitar q aquele idiota escreveu aquela baboseira.	neutral
, Quem escreveu isso foi você meu amigo? Não vejo você nessa frase 😄	neutral
Os africanos têm as casas mais ecológicas do mundo, tudo o que precisam é torná-las resilentes e com circulação de ar eficiente. #African #Mozambique #PeopleHelpingPeople #arquitectura	positive
HOJE COCONUTS LIVE O resto você já sabe ! #SouDjDamost #OAmendoimEstáSerDescascado #AtençãoAsObras #TomeNotaMan Maputo, Mozambique	neutral
Vao ficar no parkinho.😅🤣	neutral
♦️Os animais nao podem tirar o pecado no homem, soment Jesus pode remover o pecado no homem. Desta forma Deus esta mostrando que não deseja que nenhuma pessoa vá ao inferno #TheGospelOfLight	neutral
O pecado nos afasta da presença de Deus, razão pela qual o Arrependimento deve ser contínuo #ThePulpitRestoration	neutral
The Lying Kings queimaram muito a papaia 🤣🤣 Eu amo esses meus Amigos🤣🤝	positive
Bom dia 🌞 . E as pernas hoje ? 🤣🤣🤣🤣 em Miézi, Cabo Delgado, Mozambique	neutral
Tem uma pita aqui que não rende nada comigo😂😂😂 Você odiar uma pessoa das redes de verdade tá muito mlk😭💀	negative
Quando é que Kelvin Momo vem pá? 🔥	neutral
Bazar pra espanha dizer que sou Moçambicano e Reinildo é meu primo	neutral
Aii sonhei com muita água hje. foi tão bom. fui a praias lindissimas fui pra quissico , pra Malaga (spain) nadei. nadei.so condigo me lembrar do azul intenso. eu amo água, praia, precisava deste sonho 💕	positive
Acabei de publicar uma foto em Costa Do Sol, Maputo, Mozambique	neutral
E Esse teu realce acrescenta o quê? Que diferença faz? Não custa nada opinar sobre o post sem falar sobre cenas que en nada acrescentam, vamos la crescer, não dói	neutral
Geofrey está atrasado mas está postar memes, está mandar mensagens desnecessárias. esse.	neutral
Afinal é você esse	neutral
Em norma gasto / por mês	neutral
Tas muito feliz hoje puto.	neutral
Eu não preciso de ninguém para fazer merda comigo (x) Eu sozinho boto minha vida em perigo.	neutral
Quando a razão bater a porta da nossa vida que deixemos a fé atender"" 🤍🫀	neutral
Disponível em De Junho """"B"""", Maputo, Mozambique	neutral
É para te fazer esquecer todos os teus problemas do passado, navegantes, erguer a cabeça e sentir o prazer como deve ser	neutral
É um evento de promoção de imoralidade sexual	negative
Nem todas as verdades são para todos os ouvidos. 😉 .gaffar &amp; Segue aí o meu twiter! Juntos crescemos também lá.	neutral
Achei interessante ver em um evento do concorrente da	neutral
O inimigo está sempre a espreita, pronto para pelejar. #ResurrectionOfTheSaints	neutral
Também já estive com gente que faz questão de saltar! Não pisa sítios húmidos ou molhados por nada: nem calçado	neutral
Eu já tenho medo de saudar pessoas no WhattsApp, só de dizer ola já vem com pedidos, Isto cria desconforto.	negative
#GlobalSuperWord Receber Jesus E Nascer De Novo É Ser SANTO.	neutral
Ministro do Interior foi demitido por ligações com traficante de drogas no Paraguai	neutral
Essa tua droga criança 😒😒😒	negative
Adele é uma das melhores cantoras do mundo. Quem discordar, vai discutir com pai dele.	positive
Exactamente o ponto de partida é esse de “ilegalidade”, entretanto a PG ainda supõe que haja essa ilegalidade, daí que precisa de provas para ter substância SE existe ou não e requereu a quem é de direito autorizar a construção segundo a lei. Não há mal aí.	neutral
Quando arrastam mobília na minha cabana fico IRRITADO yaay 😔	neutral
Afinal tou a fazer o quê de anormal? Parece normal para mim😭	neutral
Espera lá aí. aquele G entregou Wiwi na Kiara?😭	neutral
Sorry tirando álbum de Nas que também é um masterpiece	neutral
😂😂😂😂😂😂burrice nem é isso	neutral
Dizem Que São Amigos Mas Nunca Pelaram Uma Gaja Juntos. Enfim…	neutral
Hey! Que milagre tão grande Poder preparar o caminho diante de Deus recebendo as instruções diante das Duas Testemunhas de Apocalipse . #GloriousEndtimeWord	neutral
Este tipo é execrável! Muito pior que palhaço 🤬	negative
O corpo que andas a entregar a vários homens é o mesmo que irás usar no casamento ou tens outro de reserva?	neutral
Porque eu já não uso. Penso que com a facilidade que temos de associar as nossas contas com o número de telefone e poder usar para transferência e etc. Facilita muito a vida e nos poupa muito tempo	positive
DOCENTE, pode falar mais baixo? Tou a tentar dormir.	neutral
A pessoa é tão miserável como pessoa que a única forma de se sentir importante é acumular notificações e fingir ser ocupado.	negative
Podes até ser linda ,gostosa etc,but se não tiveres bom caracter ,se não souberes ser e estar ,gajos vão te usar pra satisfazer os prazeres apenas .	negative
Um bom dia para todos 🙏	positive
Eu e não namoramos por culpa de vocês bonitos e bonitas que ficam entre vocês 😔	negative
Vc é meu amigo?	neutral
Rebelião de mulheres detidas num acampamento provocou a morte a uma criança e vários feridos na Síria	negative
Antes da fundação do mundo o diabo já tinha sido derrotado. E isso deve se manifestar na vida do Cristão. Derrote o diabo na sua vida #GrandGlobalRevival	neutral
Acho que nem º é,palhaçada.	neutral
Em trajectória descendente, mas em constante ascensão.""	neutral
Acho estranho um casal não saber manter uma conversa mesmo depois de tantos anos juntos. Eu não posso namorar uma tipa que consegue falar mais e melhor com as amigas do que comigo ou que prefira ficar grudada ao telemóvel do que desfrutar de mim. Poupe meu tempo ou me explore.	negative
Observadores consideram retirada das tropas francesas do Mali como retrocesso no combate ao terrorismo	neutral
Único jeito de aquecer Cacána e meter numa tijela e meter a tigers em uma panela com água quente ou no fogo. No microondas a cena não vai dar certo	neutral
Deus está irado com a humidade Por isso a mão do Senhor está sobre a terra Moçambique, és o chamado ao ARREPENDIMENTO	neutral
Que raio tem as escolas a ver com um hospital pediátrico? Não se podem levar as crianças ao hospital?	negative
Já viste a imundice que é feita pelas pessoas que comem nos chapas? Acho que isso não te diz nada. Quanto aos aviões não sei como funciona, mas nos transportes terrestres e públicos não fica bem, dizem que devemos nos apresentar de máscaras em sítios aglomerados.	neutral
Não admira que a direita faça tudo para o desacreditar. Que bem ele fala! Isto não repetem eles nas tvs de porcaria que aí temos. Já as baboseiras do Rio é repetir ao infinito 😵‍💫	negative
Trinta manifestantes foram detidas por protesto não autorizada em Amesterdão	negative
Esse feedback nem a Manjericão ia querer que fosse lançado hoje 😂😂🤦🏾‍♂️ Quando não és famoso te tratam como lixo 🚮🚮🗑️	neutral
Cartel colombiano ameaça abater quem sair à rua	negative
Deixa repetir que (como libriana eu não sei tomar decisões) mas a melhor decisão que eu já tomei na minha vida foi abandonar essa religião de vez🙌🏾 imagina continuar a pensar assim🥴🥴	neutral
Comparar virgem de títulos colectivos com um que tem HIV de títulos ah	neutral
% dos mais ricos no brasil detém % da riqueza brasileira. Muitos de nós africanos estamos a caminho dessa trágica situação visto que a corrupção e a hereditariedade do poder contribuem para esse triste cenário.	negative
Queria eu ser mais paciente	negative
As vezes bagunceira traz felicidade, acabo de encontrar mtn debaixo do HDD😂	positive
Mais um dia na vida a carregar toda essa minha gostosura…. Bom dia	positive
Bolo no pote da é mau🔥 alegra meu coração de uma maneira ih🫶🏼	positive
Bom dia artistas no geral!	positive
Enquanto a apostasia compulsiva dominar essa geração então o inferno ainda prevalece sobre os apóstatas #GloriousEndtimeWord	neutral
Tens cabelo muito bonito ✨	positive
Caro é você perder parte do teu tempo ( que vai de /min ) numa fila e ainda ter azar de estar a queimar.	negative
Estou a respeitar o processo, mas o processo está a me faltar com o respeito!	neutral
Infelizmente esta geração tem negado a Deus de todas as formas, colocando sobre sí, todo o tipo de destruição #AnEternalGospel	negative
Na verdade Picasso é que deveria ter metido “Direito a Sopa” no Primeiro cartaz. pk Ovla, aquela hora que teríamos q chegar lá 😭	neutral
😂😂😂😂😂😂calma G. Eu estava a ver contas mozas apenas	neutral
Calma jovem. Um dia emprego chega a tua porta, esses kotas não vão estar no posto para sempre. Um dia aposentam. Tenha fé!	positive
Mais de mortos em explosão de bomba numa mesquita no Paquistão	negative
Vivemos numa sociedade doente e que não aceita receber medicação porque pensa que o facto de não estar a sentir nenhuma dor é porque está saúdavel. O mundo está doente. As pessoas idem. Vivem para as redes sociais. Vivem para comparar. Vivem para o hoje e agora. Alegria .	negative
Quando meu cota está a conduzir fico muito seguro, like com o gajo nada de errado pode acontecer.	positive
Este usuário está cansado, exausto, psicologicamente e ainda é quarta-feira. 💭	negative
Biden defende expulsão da Rússia do G, grupo dos países mais ricos	neutral
Se liga no vermelhão ❤️	positive
PrEP serve para quê?	neutral
Nunca há stress nos tweets de merda.	neutral
Louvado seja o Senhor Moçambique está conectado a este Poderoso culto. #TheHistoricRevival	neutral
Yeah bem maú, só tou aguardando à ª temporada	positive
Nem lhe fizemos nada wi, parem de insultar a toa	negative
Período de fecho de contas foi terrível,hoje último dia pior ainda 😪✋	negative
Prontos, 💯% dos meus problemas estão resolvidos.	positive
Tá frio ou não?	neutral
Querem descansar na tua vez😄😄😄	neutral
O amor é uma construção diária, tem que ter respeito, companheirismo . Devem dividir objectivos, deve ter objectivos em comum…	positive
Mulheres dos - anos que ainda vivem na casa dos pais são a maioria muito problemáticas. Tenham cuidado com o """"gosto de mulheres mais velhas"""". Analisem bem. Vejam as bases. Conheçam os pais.	neutral
Por muito q goste do comandante está coisa de o empurrarem para PR faz-me comichões. Novamente um militar? Já demos nesse peditório, não?	negative
Oooh meu Deus obrigado ao ADN que postou essa imagem muitíssimo linda e emocionante bravo	positive
Atrás De Sonhos música disponível no meu canal do YouTube TV sucesso Batidas 💛❣️🇲🇿🦅 em Maputo-Moçambique-Africa	neutral
Somos todos idiotas aos olhos de alguém. Vive tuas escolhas e seja feliz	positive
Hey guys No dia de Maio pelas horas, irá nos guiar numa jornada de aprendizagem intensa e super interessante na Construção de aplicações modernas com ReactJs, TypeScript e Styled-components. Link do meetup: /	neutral
Pura realidade que essa geração se arrependa antes que seja tarde demais #EternalLivingWord	neutral
Um coxo andou tudo é possível onde há JESUS #JesusHasWonAgain*	positive
O Senhor está falando do Sangue de Jesus que estabelece a verdadeira e destrói o pecado. Conectado. #GlobalEasterService	neutral
Ghost Face Killa, se calhar tem idade para ser teu cota, Bro. 😂😂😂😂	neutral
Quer um conselho? Não se canse, siga firme.	positive
Um gajo escrever esta merda não fica bem	negative
Isso me parece ser censura. ou algo parecido	neutral
Trair não me convém, se eu estou com você eu quero você, somente você.	positive
Não podem nos envergonhar assim pah😭😭😭	negative
happy birthday, tudo de bom hoje e sempre 🎊 🎉 😘	positive
Gostaste do meu gêmeo?	neutral
Está decidido e ninguém o fará mudar	neutral
Porta-voz do Governo da Somália foi ferido em ataque bombista pelo grupo extremista al-Shabab	neutral
Chama-se desespero por atenção.swt	neutral
Vai falhar um dia ligar ii o difundo lhe atender 😂😂😂	neutral
Encontrado morto em Luanda um dos líderes dos médicos grevistas	negative
Um dia sem amor é um dia perdido. Aplique aquelas palavras de afirmação, alguns toques, um pouco de prestação de serviço, muita qualidade de tempo e presentes. O hoje é tudo.	positive
Vocês teoria dói Mais vale sofrer com cálculos 😭	negative
Não é qualquer porcaria que vai chamar minha mãe de sogra.	negative
O salário do pecado é a morte. #TheOpenedHeaven	negative
As pessoas? 😂😂😂😂😂😂😂😂😂😂😂😂 yu. Estás certo mesmo. Yu	neutral
Pontualmente às h não perca o programa vidas em Cristo. será muito poderoso com a participação especial do Arcebispo Sénior Ricardo MAVIE trazendo revelações profundas	neutral
O SENHOR destinou o homem a eternidade #WordExpoInAngola Mas o pecado afasta o homem da eternidade com DEUS	negative
HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHHAHAHAHAHAHAHJAAHJAHA Poxas gramei. 🤣🤣🤣🤣🤣🤣🤣🤣 isso é algo que eu diria.	positive
Que ele está a tirar proveito daquela situação infeliz, e ainda tem a lata de tirar sarro da Cara do marido	negative
, por mais mulheres que oferecem carro x	positive
Até quando vais lutar contra Deus? Até quando vais tolerar o pecado? Até quando vais recusar o arrependimento? VOCÊ não vê que Estamos sobre o julgamento de Deus? ARREPENDAM SE NAÇÕES DA TERRA. #AngolaRepents	neutral
Tou a pedir presente de de junho mano 🥰	neutral
Modo Escuro É Viida 🥰💪🏾😎	neutral
Hi pessoal, hoje estou com a minha auto-estima muito alto but my sister defendeu, só Deus sabe o quanto ela lutou é sofreu tanto para alcançar esse nível.Quero partilhar convosco a minha alegria.Ela é o meu mundo, te amo maninha.Tu és uma inspiração pra mm. ajudem a festejar😭❤	positive
Nem dinheiro eu tinha, minhas roupas não tinham bolsos	negative
Tou mng triste Mas não quero wings do KFC	negative
todo aquele que e SERVO DE DEUS ANDA NA JUSTIÇA ALELUIA	positive
Procura-se autor de meme. Recompensa será um pacote diamante.	positive
Da Proxima se informe antes de argumentar	neutral
Minha relação se estraga no fim de semana por culpa minha😭	negative
Pena que não tenho como provar isso	negative
Arthur é tão dramático, aff	negative
Taí, eu disse😂😂 ele foi abandonar a ela doente enquanto sabia bem, maluco🤣🤣	negative
Se Você Mudar O EVANGELHO DE REINO, O EVANGELHO DO ARREPENDIMENTO, Por Qualquer Coisa (prosperidade, falsas profecias, Então Você Mudou O Destino De Toda Geração, Do CÉU Para INFERNO #TheEndRevival	positive
Infelizmente sou o tipo de pessoa que guarda rancor SIM! Inclusive, posso estar falando contigo normalmente, mas nunca vou esquecer o que você me fez!	negative
Estou a imaginar a receberes o taco do marido gigolo* 😂😂😂😂😂😂😂😂	positive
😂😂 não me irrita sra	negative
Pensamento do presente , mudam o futuro.	positive
Será que esta geração tem Glorificado a Deus com as suas obras? #SaturdayLunchBread	neutral
📍Minha Mãe quando o Médico lhe fala pra não. fazer esforço e repousar volta pra casa e faz limpeza toda casa🥀🥀🦋	neutral
Se estiver em Dubai, ardeu💩😭	negative
Só passando pra desejar um ótimo domingo e mostrar o look da princesa Rebeca! O que acharam? Kkk 👸🏾🤩😍🙌🏿🙏🏿 . #princesa #kids #africa #moz #Moçambique #top #gratidão #vamosjuntos #vidanamissão #DeusÉBOM #baby	positive
Salmos Grande é a sua glória pela tua salvação; de honra e de majestade o revestiste. Pois o abençoaste para sempre; tu o enches de gozo com a tua face Porque o rei confia no SENHOR e pela misericórdia do Altíssimo nunca vacilará. #EmbracePreparedness	positive
Estive assim. Este mês não foi bom ih	negative
Eu estou feliz por eles . Assim garanto reboco	positive
Momento de muita alegria. em Chókwè	positive
Essa geração precisa fugir da apostasia enquanto há tempo #EmbracePreparedness	neutral
Bayern e Real, culpem eles por vocês não receberem presentes😭	negative
Essas novelas da zap fazem chorar atoa🥺😥😢	neutral
Bom dia amor da mana ❤️❤️❤️	positive
Meu Padrasto me respeita de um jeito que fico a pensar que tem medo de mim, mas é melhor assim	neutral
Moçambique é um continente.	neutral
Que tipo de sonhos tem um👶 ? Jovem aqui em casa ri muito durante o sono…	neutral
Bom dia a todos🙏🥂	positive
Ir a moamba me atrasou bwe. Ainda tenho que ir meter gel neste cabelo	negative
Essa geração deve ter muito cuidado pois vem aí dias difíceis #ResurrectionOfTheSaints	negative
Mais um ano de vida pra mim. em Maputo, Mozambique	positive
Há gajos que nos humilham com cabelo ihh	negative
O problema é desfazer o que a malta sabe que parece ser verdade é muito difícil.	negative
Eu Até quero tomar chá, Mas tenho medo de queimar o moço que está no meu coração 🥺 Te amo Moço 😍🥺🥺💘	positive
Ahh porque ele estava cego😃 cego?	neutral
Saber separar os amigos da vida e os amigos de copo, fator essencial pra se prevenir contra fofoca e falsidade. em Maputo, Mozambique	neutral
Quer um conselho? Seja feliz e não se importe com o que as pessoas falam de você. Elas não sabem nem metade da sua história. Deus sim. em Maputo, Mozambique	positive
Tens de procurar padrinhos ricos.""	neutral
Fui Pedir Emprego Na ShopRite, Me Mostraram Meu Vídeo A Roubar Uva😭	negative
O SENHOR Continuará Certamente Julgando, Até Que Entendamos Que Somente Ele Deve Ser Adorado E Temido, Nunca Ele Se Curvará Ao Homem #RepentanceTrumpet	neutral
A ressurreição de Jesus é central para todo o seguidor de Cristo. O cristão precisa de Jesus para ressuscitar. #GlobalEasterService	neutral
Mas Rocky 😂😂😂😂😂 depois sinto que aquele vestido é bonito 🙌🏽😂🥲	neutral
Para esse frio, uma manta não é suficiente, só posso ir dormir com ela	neutral
Às pessoas não conseguem vencer e dizem que você também não vai vencer…	negative
Moçambicano quando se sente influencer deixa de seguir seus amigos de longa data para seguir só famosinhos 😭😭😭	negative
Brahh aquela mensagem é para ti.	neutral
Ficaria bonito na minha cabeça grande	positive
Dependendo do tamanho da tua banana 🌚. Usa grande ou pequenas, ml de leite, / chavena de aveia, colherinha de manteiga de amendoim, canela q.b. As vezes meto umas pedras de gelo. Tudo e no liquidificador por uns mins e já está.	neutral
Edjoh. essas japonesas são loucas de pó man😭	neutral
. atitudes negativas de um grupo restrito como munição para atacar todos nós. É disso que estou aqui a reclamar. Imagina só questionarem a luta pela igualdade de direitos dos negros só porque um grupo de negros teve uma conduta desviada.	negative
Feliz aniversário para mim 🎉🎈🎊	positive
viste o que te disse sobre Dray? Mark Jackson saying the same, foram boa coisa aquelas faltas 😂😂😂😂😂	neutral
Conjuntos MT em De Junho """"B"""", Maputo, Mozambique	neutral
Haland é fodido…. Grande cesto	positive
Ramaphosa é vaiado e abandona celebrações de de Maio	negative
O maior erro do Bob foi de não levar a mulher para conhecer o novo escritório	neutral
Não dar justificação depois de matrecar é a pior imagem que alguém pode deixar passar…	neutral
Aquele que era que é e que ha de vir, Ele Vive para Sempre. Ele é o Único Sacerdote Perfeito. #PowerInResurrection	neutral
Apoiado. Bater o gajo até assumir. Diz ser pastor mais não se compprta como um homem minimamente digno. Fodas	neutral
Assim estão a vos assustar com um Dj	neutral
