tweet	label
Oya njye ndi gufata ibyo yashyize mumafoto nkabishyira munyandiko	neutral
Lick Lick yari producer umwe muri benshi kandi ntiyari umunyamakuru, sinumva uko gufashwa na Lick Lick byazitiye izindi mpano.	neutral
Hoya ntiyarira keretse ubwo bamutereye ivi!😂	negative
Bidasubirwaho Hagati ya na umwe ari kwigiza nkana	negative
Iyi nyagwa ihangara vaccines kandi yandura byihuse iragatsindwa ‘ Double mutant strain in India resistant to antibodies, says WHO Chief . via	negative
Ariko ubundi ibyo ubizi ute ko ntamugabo ugira?	negative
Cyane. Ntiwaba wambaye ubusa ngo urambika umuturanyi	negative
Uko abana baba X Tuzajy tubakinisha mur danger Gusa,😭😭😭	neutral
Nuko yarari kwifotoza bro ubundi agenda imbariga😃😃😃🤣🤣🤣	negative
Ngwino unshyirire Annemwiza hariya hari bk, mugihe dutegereje ko iyerekwa afite kumanwa risoza basi twayimihaye, noneho akikomereza ubuzima bisanzwe	neutral
MUHIRE Henry yagarutse mu mirimo ye nk’umunyamabanga mukuru wa nyuma y’iminsi 8 yarahagaritswe by’agateganyo.	neutral
😂😂😂😂nababibwiwe bari ahacecekerwa hashize imyaka ibihumbi iyi ✌	neutral
Kubindi sinshyigikiye ikibi namaganye genocide n'ingengabitekerezo yayo. Ntibizongere mu Rwanda n'ahandi hose.	positive
Umuntu wese ugwingiye ku mufuka ni uko abyumva ariko abaremerewe babyumva ukundi	neutral
🎹🎸🎷🎺🎻🥁🎙Nshuti yanjye umva🥳 "Jyufata umwanya wiherere maze umoke, nushaka no guheba ntihakagire ikigutangira"😁😁😁😁😁	negative
Mutwandikire tubafashe niba mufite ikibazo kijyanye nimiti dutanga . Tel0783382408 WhatsApp	positive
None se ubundi , primary na troccommun bikwiye gutanga iki kitari basic ? Ntibiga amasomo yose avanze ?	neutral
Friends,mureke tube banyamutegera akazaza ejo kuko ntawumenya icyo ahazaza hahatse rero kugira neza tubigire intero ibe n’inyikirizo. Uwiteka abarinde.	positive
Ishyirahamwe ntiryitandukanya n'umunyamuryango, ahubwo riramuhana cg rikamwirukana. , ubanza nta mategeko igira ayigenga. Icyo si igihano wakwandika muri press release.	negative
Oya nukuri ni yo mfite	positive
Nahita niha akazi mu kigo runaka ariko gikaze (kajyanye na carrier) ngahita negura.😹😹😹😹😅 Ibaze urwego rw'ubushomeri ndiho🙆	negative
Wowe urareba Mission Ntabwo ureba ikiba kimujyanye? Biterwa n'inshingano aba akwiye kuzuza .	neutral
Uti rero n'i Burayi badusangayo bakatudurumbanya?	negative
Impore inturo ntikiri iyi 🕊💔	neutral
habereye siporo rusange aho abitabiriye bashishikarijwe kurwanya indwara zitandura, kwikingiza #COVID19 , uko bagomba kwitwara mu gihe cyo kwibuka	neutral
Champion yacu ikeneye VAR kurusha izindi kuko igitego cya banze rwose nta offside yarimo	neutral
Bivuze ko umuzunguzayi ashobora gutanga ikirego urukiko rukakiburanisha?	neutral
Mbakura mu bukene nimanukira	positive
Nukuri, uyumuturage arababaye kd ubuyobozi bwacu turabwizeye hakenewe amakuru mpamo umunyarwanda agatabarwa. mudufashe dutabare uyu muturage.	positive
aho nzababon ni muri Europa fata screenshot uyibik ahantu	neutral
Nyuma ya video isobanura agaciro k'ingagi mwakunze mwese, , ubu noneho iyi ije isobanura agaciro INKA ihabwa. Turazenguruka isi. ihabwa	positive
Ko amadini n'amatorero ari menshi iry'ukuri ni irihe? Inshingano n'umugambi byaryo ku isi ni ibihe? -	neutral
Biriya byose ni ibihuha dore nkumbuye za nyama zawe 😌	positive
Ntabwo ari ikosa. Inshuti =incuti , biremewe mu Kinyarwanda	positive
Cyane rwose. kuri bo twahora dushwana cyane ko guhunga kwacu no gupfa kwacu byo bitabarwa nabo	negative
Buriya nonese na service z'ibyiciro ziba ku Irembo? Harimo poor service mu byiciro.	negative
Hejuru hejuru😂😂😂 hafi ya 1930	neutral
Iki kibazo umuyobozi w'akarere yagiyeyo aragikemura. Uyu muturage ushaka umuhanda nawukenera azabagurira ubutaka bwabo kuko inzira yo arayisanganywe. #UmuturageKuIsonga	neutral
Ikipe ya FC Musanze yasoje gahunda yo gukingiza abakinnyi n'abakozi bayo icyorezo cya COVID-19.	neutral
Babwire ko bari kunywa mukaru kandi mu by'ukuri barimo kunywa umutobororo	negative
#UCL Uyu munsi gahunda ni KURI CANAL+ SPORT ! MAN U 🔥😆 Byose mbitaye hanze! 😂😂😂	neutral
Ibyo bintu byawe 😂😂😂uvuge nawe tugushakire umugore Akugire #idebe 😂😂😂Tito mureke	negative
abantu mwari bafite ubwoba muhumure ngo deadline yo gushyingirwa bayegeje inyuma 🤪 n’umwaka utaha biremewe😅 #Bitekerezeho	neutral
Mwaramutse neza! Uburinzi buturuka ku Mana bubane namwe guhera uyu munsi n’iteka ryose.	positive
Warirahiye ko ntazicwa numwuma kuzafukura Iriba mubutayu kdi uzacogoza induru zabanyamwaga ugategura imitego imbuza kugeraho #SIMPAGARARA	positive
Bayiroba ari nzima, ntabwo kurya Inyamaswa zipfishije byemewe wangu😎	negative
#Gisimenti Rubereti Mackena yakoze umuzingo ugenewe: - ba PS - amasusubuni - aba mama - n'ibindi byiciro bitavuzwe haruguru. Ntacyo narenzaho byose yabivuze.💯✔️	neutral
Akumiro niki! Ni igihe uguze Phone yaguhenze utaziko ari pirate😔🙄😢 uziko ari #Samsung , ukayayatsa aho kwiyandikamo #Samsung hakiyandikamo SAMUEL 🙄😢😭😭😓😓😟😞😔	negative
Harya umuntu iyo yabaye Rapist akabihanirwa bikarangira impirimbanyi z'abagore zigomba kumuciraho iteka ntagakorwa keza ba mukorera?	negative
Ugasanga umunsi umwe ubonye Bonus yo kujya muri Hotel/Motel Uragiye urayizenguritse wifotoza nkaho ari wowe Boss waho wisubireho	negative
Perezida Kagame yashyize mu kiruhuko cy’izabukuru ba Ofisiye Bakuru n’Abato muri na	neutral
Muzarambane kandi mu rukundo nyarwo Muri beza Muri ibisingizo by,I Imana Mwubakire kuri Uhoraho Namwe azabaha Umugisha	positive
Iyo iyo iyo c ni umukobwa😀😀🫣🫣	neutral
Zeph Niyonkuru mwakoz neza ark mugeze kugufata photo mwibagirwa kubahiriza amabwira yo gushyiramo metro nkuko mubidushishikariza . Murakoze	neutral
Uyu wa gatanu sinzi 🤣🤣🤣	neutral
Ubundi kwayura bimaze iki? Menya impamvu itera umuntu yayura! #menya #Rwanda #RwOT #Rwandan	neutral
Urabona bariya bana basyaho kuri menama	neutral
Ubwo se ntiyaba yarabivuze kera ubu akaba yumva zarahinduye imirishyo?	negative
Urakoze mugore mwiza. Numara konsa icyo kibondo kigiye hejuru nzaza nguherekeze tujyane.	positive
Ubuhamya bwa Dr Rwigema Pierre-Célestin wabaye Ministri w'Intebe nyuma ya Jenoside yakorewe Abatutsi.	neutral
komwatinze guhemba noneho byagenze bite? Ba landlord batangiye gufata imyanzuro mwibukeko Hari abishyura inzu muyo mwahembye!	negative
Kand ari wowe SG wayo ange wee	neutral
Ndi kumva burikanya ariyo naba indi mumatwi, gusa nzi neza ko umusaza yakubise ahababaza kuri bamwe😄 babahaters bongere bavuge	positive
Kuri uyu wa Kane, RBA yasuye ahantu 3 hateguwe hazacumbikirwa abimukira bazava mu Bwongereza, aho hafite ubushobozi bwo kwakira abantu 350. #RBAAmakuru	positive
Abo bireba mwese ndabasuhuje kandi ndabemera cyane pe😄🙌🏽Umunsi mwiza❤️ #valentinesday2021 #RwOT #RwotGain	positive
Sigaho sigaho udatuma niruka ni bansobanurire ababizi njye narinziko ari nka 18 none wongeyeho 10 yose !	neutral
Mwiriwe neza &amp; gahunda yo gukoresha controlle technique iri gukora; cyangwa nayo yabaye isubitswe? MURAKOZE	neutral
Mubona umuhanzi akwiye gukora iki kugirango azamure impano ye? Ganira na #Tessy #isangonamuzikaLive 🔴	neutral
Iki kigabo kigiye igifaransa muri ma colline na Horizon 😂😂🤣.	negative
Biba icyaha ku muntu ubyemera atyo! Cg hari uwo wemereye ko utazayinywa nyuma ukaza kubirengaho ukagasoma.	neutral
Imagine Vous, ngo bamukatiye amezi ane. Abakecuru barakaye cyane! Usibye	negative
mugire umugoroba mwiza kdi twibuka gukora follow kwa na utibagiwe Tubikore abasweet ❤😘	positive
Amahirwe masa APR FC, ku mukino mufite uyu munsi. Tubifurije intsinzi.	positive
Umubiri ni hatari rwose harubwo ugutigisa ukagira ngo ni malaria kumbe arubukene bukurimo bwizihije anniversaire rwose	negative
Iyo bavuze ishyano wumva iki?	negative
Ikibanza imuhanga maze kuhasiza none byarananiye kuko nubushobozi narifite narabukoresheje muburwayi murakoze mungihe ntengereje ingisubizo	positive
Ntabwo tuzi niba Abarundi bazi kwitabara. Icyo tuzi ubu nuko bari bakeneye gitabara bagatabarwa.	neutral
Nanjye ibi nudes byose mwampaye ndi hafi kubita hanze shau😊😂😂	negative
Ahubwo mu rwego rwo kubagarirayose wagakwiriye naho kuhagera	neutral
Yavuze her side of story, not ibyamubayeho. Iga gutandukanya ibyo bibiri	negative
Cyane wite ku bantu: Bakennye cyane kandi ari ni ipfubyi	positive
Hawa nao wana ni tempt na loan kubwa hivi .	neutral
Ntimucikwe ikiganiro Urubuga rw’Itangazamakuru. 14hr00-15hr30 “Ingabo mu butumwa bw’amahoro bivuze iki ku gihugu” Turi kumwe na na	neutral
Abafite ahagije bo bite?	neutral
ko numva ntangiye kwiheba, ibi ni ibiki koko?	negative
Kuva na cyera ntamahirwe Y'urukundo Nijyeze Njyira. Kuko Ndibuka Tujyicyina Ibyabana, Ninjye Wabaga Ndi ya Mbwa yabaga icunze urugo. #Laughter 🤣🤣🤣	negative
ikiza cyo kuba mugufi , mugihe kimbeho nyinshi ushobora kwinjira muri thermos	negative
Mukomeze mutore dore rugiye kumanuka mu kibuga	positive
Kimwe iyo kizamutse mu biciro, ntihabura uko gitera ikindi kuzamuka mu biciro.	neutral
Harigihe wibwira ko uri gutwika nyamara uri gushiririza 💀	negative
Ntako namwe ntimugakabye 😂😂😂uziko iyi mihanda ikomeje kunca intege kugukomeza umushinga wanjye uri muri stu kubera ubwoba bwa critiques🤣🤣🤣	negative
Ubuse kwirukana Nyirarukundo bizabamarira iki? Ubuse message itwizeza ko turi bubone message ya Momo itunguranye turayikurahe?	neutral
Wakorana n'inzego zumudugudu gusa ikiba gikenewe ni inama iba nyuma yumuganda Kandi urumva ko mwe mutayitabira	neutral
Bakomeze kugaragaza ubudasa ndetse no kuba intore z'urugero muruhando rw'izindi ntore!	positive
Ukumva Girlfriend arakubwiye ngo niwohereza ushyireho ayo gukata, Dear ladies mutubabarire kbx🙄😏😏😏😏	negative
Gabanya ibyago byo kurwara kanseri ureka itabi, inzoga nyinshi, ukore siporo ihoraho, kandi urye indyo yuzuye irimo imboga nimbuto. #WorldCancerDay	positive
Mwaramutse mushi wa Mose we, i Kanani urimo kuhareba ukanahakoraho ikibazo nibaza uzagerayo? ayo makuru uyasesengure	neutral
"Uhakana imbaraga twashyizemo kugira ngo u Rwanda rutungane ni uko aba yigiza nkana cyangwa adashaka kubyemera." Pasiteri Antoine Rutayisire	positive
Abakunda nature bazi umuziki mwiza w'utunyoni ndetse n'umwuka uyunguruye uturuka mu biti n'ibyatsi.	positive
Ushatse kuvuga ko gupostinga ibiryo Ari iby'abagore se? Iyo myumvire izabavamo ryari? 🚮	negative
Ese abantu bafite Usernames z'ama Gmail yabo baba biyumva gute? 😂😂😂😂😂Kubihindura ubanza bikomeje kuba ingorabahizi	neutral
Nyihera follow back unansobanurire ubusobanuro bwa troll bukwapplyingaho naho kwishima byo ntabyo tuzashira agahinda nitugera kwa Nyagasani umugani w'abacatholique	positive
Oya rwose nibayice🌶️🥒😂😂 Ahubwo undi muntu byababaje nkanjye nawe natubwire uko abyumva?🖐️	neutral
Kwimurwa kwa ba kavukire ni ibisubizo	negative
Abadafite akazi bavugire abagafite ngo babongeze imishahara kuko ibiciro byahenze?	neutral
Oya Sha! Nukubura uko ngira! 😭😂😂😂😂	neutral
Bibaho cyane ariko ni wa muco wa debate tutagira. Umuntu azana ibintu agashyira aho agashaka ko ubyemera kandi bitumvikana🤣	negative
#BnBSports Aya niyo makipe yamaze gukatisha itike ya ¼ cy'irangiza cya #CAFCC #SimplySports	neutral
📸AMAFOTO📸 Icyamamare mu gusiganwa cyo mu Bwongereza, Sir yasoje isiganwa mu cyiciro cyitwa Run for Peace. #KigaliMarathon2022	neutral
Eh faite abavandimwe bari Madrid na Lisbone bagikurikiye butnanjye wari Buenos Aeres sinatanzwe	neutral
Ubwo wasanga baba bifitemo utu hormones twa masculinity, nako nzashaka abo babyeyi mbabaze.	neutral
Nuko nuko wamfura we🙏	positive
Hello, nshuti zanjye ndabamenyako Ubu ndi gucuruza ibikoresho byo munzu: like sofas,Beds,Tv stand ,Dinning rooms etc. Call&amp;WhatsApp: 0788209636	positive
KArumye? 😂😂😂😂 Niyompamvu njye mukangurira kwibwirira ikimama cyibizi (amazi) byinshi mumubili cya 😂😂😂😂😂	negative
Kuva yatangira kwamamaza RwandaFoam gahunda ni ukuryama nta kuva mu buriri🤷🏾‍♂️🤷🏾‍♂️	neutral
Aho nanjye nzaba mpabari hari amazina menshi mba mfite amatsiko	neutral
Aha ntacyo yabona yirangayeho	negative
Mf iziko yasibye EP ya kuri YouTube nizibeshye go ikadagire muri kkblock😤😤 #seriously #Rwanda	negative
Ubu c wiringiye KO uzayicaho🤣🤣🤣🤣only tracks	neutral
Gutereta umukobwa ufite umutwe munini ntacyo biba bitwaye😌kugeza igihe akuryamye mu gituza ukagirango wikoreye ibibazo bya Rayon sports😂🤣🤣🤣	negative
Ibyemezo by’inama y’abaminisitiri bigaragaza igihe cyo gutangira no gusoza ingendo n’ibikorwa byemerewe gukora. Mwagendera ku masaha yatangajwe. Murakoze!	neutral
Bakame ni bakame koko ndamweye uzi kwivugisha ukanisubiza umurezi buriya atera Naga State kbs	negative
Tubwizanye ukuri uretse muri filme hari ahandi wariwabona umukobwa yanga umusore wumukire agakunda umukene?	negative
Genda Corona uri akagabo! Kugera naho ibyo umusazi yisazamo byose ariko asara yambaye agapfukamunwa ? Mbpa!	negative
Inkuru y'ubukwe bwa Janvier &amp;Josiane iri touching💔	neutral
Sinzibagirwa umunsi Maman yanze ko nsiba ishuli kandi namusobanuriye neza ko umutima uri kundira mu mavi 😒😭😂😂	negative
#birthdaywishes Mudufashe twifurize isabukuru y'amavuko nziza,Nsengiyumva Sidick, umuyobozi w'igisata cy'imikino kuri radiyo yacu! Isabukuru y'amavuko Nziza	positive
Mubazi bayifatanye na tape&amp;go	neutral
Amina. Guhana bishyira umuntu ku murongo ni urukundo rutagereranywa.	positive
Ntago natunga umugore umwe ngo mbishobore njyewe 😂😂	negative
Genda gake ni ku cyumweru sha! 😂	neutral
Niba uri Single urareba Vow ngobikumarire iki wakomeje ukareba ibinyafu?	negative
Location: Kanombe Umunsi: uwo Ari wo wose nyuma ya 20/11/2021	neutral
Oya aravugira twebwe dutega moto. Abamotari bo casque zabo ziba ziriho ibirahure. Ikibazo ni kuri casque zacu abagenzi	neutral
Ka Label5 Twakemera rwose!	neutral
humura nawe nuyagira uzapfa impamvu utarapfa nuko utarayabona nkwifurije kugira amafaranga nkazaza kwinywera fanta tuvuye gukaraba 😭😭😭😭	negative
Ubururu ni Rayon erega rekana nabasongarele	negative
Mwiriwe neza nimundabire dore ndatumitse rero. #Rwanda	neutral
Inzangano hagati y’imiryango ikaba iravutse maze abana bakahatikira wee.	negative
Mwaramutse Mwadufashije mugahangana Nababateka Mutwe Uyu Yampamagaye aherereye muri #Byangabo_Centre mumukurikiranye byaba byiza Kuko Yakomeza Gushuka Beshi Murakoze.	positive
Abashakashatsi badutengamaze ku bisobanuro.	neutral
Abon? Kuri buri wese c?	neutral
Abakumbuye kujya ahantu hatuje mwese twagiye, mwibuka kubahiriza amabwiriza akumira ikwirakwira rya Covid-19 Fazenda Sengha	positive
Sheila ni umwana mwiza yahise abikora ako kanya	positive
Batatu baregwa muri dosiye ya Kizito MIHIGO baburanishijwe.	neutral
Aha ngizemo ubwoba ku biribwa/ibinyobwa bipfundikiye twirirwa tugotomera tutarebye ubuzirange bwabyo😒.	neutral
“Ibitagira abakuru birumba ari indaru (indaro)” ariko kandi igihugu kiramutse kidafite abato bacyo cyakwizera kurimbuka vuba bidashidikanywaho.	negative
Nta kindi gihe URwanda rwaranzwe n'Ubumwe ndetse no Kureba Imbere nk'Ubu! President Paul Kagame Live Now in	positive
Nazibonanye abera bazivanga n'ubunyobwa bifitiye n'amazi byonyine gusa, Kurira ibirunga bakagenda nk'ingeragere.	neutral
Gahunda nukureba no ku minding ibindeba.	positive
Ngize ngo avuze koga by'amazi no kuyahuza n'umubiri	neutral
#Umuyobozi :nshaka rapport yabapfakazi mu kagari uyobora #Kanyana: abapfa mukagari nyobora ni 20🙈	negative
Afite amahirwe yo kuba abasha kwerekana anarangamutima ye. Urwo rugerero uvuga azarugeraho ari strong mu mutwe kurusha uko ubitekereza	positive
Ayo ngayo nubusa kbs tugomba kureba turiya dusore twacu	negative
Twagiye kuri Brentford Community Stadium Ese Chelsea irakomeza gusigasira umwanya wa Mbere? Tuganire!	neutral
Ndihafi ya home turasangira tuu 😂😂😂😂😂	neutral
Nujya ushaka kwandikira umukobwa ugatangira ngo "Hi" uragowe🤥 Jya wandika uti"Number yawe iba muri Momo?" Uzanshimira😎	negative
Urukundo ruzacogora muri benshi kubera ko ubugome buzaba bwiganje.	negative
Mhn wanguriye rya cupa x🤲🏾🤲🏾🤲🏾🥺🥺	neutral
Nawe irebere ibintu byatangaje abanyamahanga nabanyandwa Abantu byifashe kumunwa neza neza umuhungu stabilize🙄🙄🙄	neutral
😁😁Cyaze do nta garuriro ugifite 😂😂😂😂😂	negative
Baranamwera sasa .ni inshuti.	positive
Ibyishimo biza iyo duhagaritse kwinubira ibibazo dufite kandi tugashimira ibibazo byose tudafite.	positive
Ntugasambane' 28 Jyeweho ndababwira yuko umuntu wese ureba umugore akamwifuza, aba amaze gusambana na we mu mutima we. (Matayo 5:21;28)	positive
“Intego yacu n'ukwegukana Igikombe" Umutoza Haringingo Francis nyuma y'imyitozo ya mbere.	neutral
Abajyanama b’ubuzima baganirijwe ku budasa mu guhangana na COVID-19 ndetse n’uruhare rwabo muri ubu bukangurambaga #operationcovidfree #sindohoka	positive
muhuze iriya nkovu yo ku kuboko n'iriya couple izwi turaza kubinywera	positive
Arko buriya abantu 3 babyutse bakora unfollow niki babyutse banywa ? Ego baba 🤭🤭😭	negative
Gutera ibuye ahantu nk'aha, ni amahano mbambaroga. #RwOT	negative
Diane ageze muri motel bwambere😂😂😂	neutral
Amakuru ndi gukura ahantu hizewe nuko ba bakobwa bagiye gukora indi nama🤦🤦 None rero bavandimwe murusheho gukaza ingamba 😂😂😂 #BARABASHUKA	neutral
Dushigikiye ibikorwa byiza mukora kandi tubarinyuma, twifuza gufatanya namwe ubutumire tuzabwitabira ntankomyi, muri #imfuranzima.	positive
Wibukeko na real Twayirazwe nabasogokuru	neutral
Apr fc c ntigiye kurekura abakinnyi benshi! Blaise ntago yabura umwanya. Wibuke ko barangije no kwirukana Bukuru Christopher	neutral
Kuwa 10/09/2021, habaye inama y'ubukangurambaga munzego z'ibanze aho yitabiriwe n'abayobozi mu byiciro bitandukanye (Umudugudu,Akagari n'Umurenge) iyoborwa n'intumwa y'Akarere ka bwana .	neutral
Nyine niwawunywa ariko uzirirwe phone ntamuriro urimo kuva mugitondo kugeza goroba uzambwira uko bimez 😁😁🤌	neutral
Turashimira k'ubufatanye na na EU mugushyigikira no kurinda umwana w'umukobwa ihohoterwa rishingiye ku gitsina. #Wiceceka #UmugoreKuIsonga	positive
Njye nozaga amasahani.bati:”Ntukoze amasahani, bashiki bawe bahari.” Urumva imyumvire nawe!	positive
Ku gisenyi Amafi yatangiye Gupfa, Ikirunga cyabaye Ikirunga wallah! #GomaVolcan #Nyiragongo	negative
#BnBSports Mudufashe twifurize isabukuru y'amavuko nziza ku munyamakuru wacu, Tumukunde Joselyne Happy birthday #SimplySports	positive
Kurikira ikiganiro cy'Umuryango kivuga ku buzima bwo mu mutwe n'ikoreshwa ry'ibiyobyabwenge mu rubyiruko. Muri kumwe na Colette Mukandemezo. #Umuryango	neutral
Seriye kandi kereka niba wavuye i Yerusalemu 😂	neutral
Harimo imyumvire, ubumenyi ku batanga serivise zishingiye ku buzima bw'imyororokere.	neutral
Ubwose iyo zabarizawe kontumva twari nokubura abanyeshuri	negative
Tubarinyuma basore bacu oyee oyee 💪💪Kandi umugambi twese duhuriraho nka team nugushyira hamwe tugatsinda⚽⚽⚽ Marocco	positive
Yashakaga ayo kujyana ikuzimu nako kugismenti😂😂dore haburaga na masaha make ngo dushoke😂😂😂	negative
Erega ikibazo si ukugenda mu ndege ahubwo nanga ko ntabazunguza ibiraha baba ku mihanda yo mu kirere 😣😌😒	negative
Ni amabere Wana, Meza Kandi.	positive
IsabukuruNziza y’amavuko kuri #ViceCoordinator wa mu kigo cya . Tukwifurije ibyiza kandi ugumane umuhate wo kwitangira no gukorera igihugu.	positive
Cercueil roulant. ni danger!	neutral
nonese iri rivuye mukihe kinyamakuru? Ineza yanyu imenywe n'abantu bose, Umwami wacu ari bugufi. (Abafilipi 4:5)	positive
Uyu munsi, nta ntambara yadutera ubwoba, Ntayo! #Kwibohora28🇷🇼✊ #InkotanyiNiUbuzima #MwarakozeInkotanyi #Rwanda #RwOT #FuturePerfect	positive
#Impano y'umunsi nta mugore urya inyama kereka Sofia Ba Sofia ndabaramukije	neutral
Murakoze cyane. Interuro yacu ni ukudatezuka kungamba twiyemeje	positive
#BnBSports Abanya-Nigeria kwakira gutsindwa byanze, biroha mu kibuga, bamenagura ibirahure n'intebe za Stade #SimplySports	negative
Dear ndagirango mumfashe nohereje amafaranga by mistake none iyo number yayobeyeho amafaranga ntiriho(0787740978) what can I do so?	neutral
mwakoze kumfasha ubundi iyo ahawe service nziza nawe arushaho kwiyumvamo product/service bya company 🙏🙏	positive
Wibukeko iyo umubyeyi atagira isoni zibyo akorera kukarubanda numwanawe ntabwo yamubuza kwiyandarika Abaruwanyina nyine	negative
Ni psychological abnormal Shifting y,ibibazo byawe ku bandi uzacunge na Ako kantu barakagira ko guhora bumva banzwe	negative
Nukuri muhawe ikaze tubakirane na nayombi	positive
Ngaho ayo mategeko yawe yansobanurire kuri iki gitego naho Cristiano yarahagaze! Murakoze	neutral
Cyakora #RwOT sinjya mbamenyera wa mugani!🤔🤔🤔🤔	positive
Mfite amafaranga 800, 00 frw ndashaka umukobwa mwiza , w'umusirimu tuyasangira utariri hejuru ya 26	neutral
Icyo umutima ushaka amata anguranwa itabi Ubwo wareba icyo ushaka cyane among Alcohol and relationship	neutral
